Base_Pct,Search_Cap_bps,Sentiment_Cap_bps,Friction_Min_Pct,Friction_Mean_Pct,Friction_Max_Pct,Trapped_US_B,Trapped_DK_B,Gap_B,Vs_Empirical_B,Share_Explained_Pct,CPR_R2,CPR_RMSE,CPR_R2_Smooth,CPR_RMSE_Smooth
8.0,100.0,0.0,8.108690256154466,8.5420342760502,9.0,216.12002858949737,-834.6872949337815,1050.807323523279,-456.7999029555027,32.116752448288096,-2.7293233779956756,5.384366083621597,-6.780091662198754,4.621020520376066
7.000000000000001,300.0,0.0,7.326070768463399,8.626102828150596,10.0,207.24041859420828,-850.5340299813635,1057.7744485755718,-465.6795129507918,30.79718832497526,-2.8127752249779583,5.444276323297351,-7.047678923419342,4.699816057696125
7.000000000000001,0.0,225.0,7.000000000000001,8.002500000000001,9.010000000000002,194.43766407451952,-852.0493546157691,1046.4870186902886,-478.48226747048056,28.894621032861608,-2.8888056151463313,5.498290421679664,-7.133451619338198,4.724795152572286
7.000000000000001,0.0,300.0,7.000000000000001,8.002500000000001,9.010000000000002,194.43766407451952,-852.0493546157691,1046.4870186902886,-478.48226747048056,28.894621032861608,-2.8888056151463313,5.498290421679664,-7.133451619338198,4.724795152572286
7.000000000000001,100.0,75.0,7.828027530795821,8.191807003322927,8.75,193.76746863842928,-853.297711942687,1047.0651805811162,-479.1524629065708,28.795025909478728,-2.9939316146572668,5.572112425465985,-7.4714497473266555,4.821968952040111
7.000000000000001,0.0,150.0,7.000000000000001,7.965454545454546,8.5,190.53944345631427,-855.2641273377109,1045.803570794025,-482.38048808868575,28.315321708311203,-2.9589298163062128,5.547642408944329,-7.3333725056774135,4.782510563179498
6.0,200.0,300.0,7.231826380695836,8.086568552100395,9.262309881147255,186.651074045695,-866.6806483677226,1053.3317224134175,-486.26885749930506,27.737486333203243,-2.9383101220128833,5.533176374795874,-7.3121741415069526,4.7764238344316485
6.0,200.0,225.0,7.231826380695836,8.086568552100395,9.262309881147255,186.651074045695,-866.6806483677226,1053.3317224134175,-486.26885749930506,27.737486333203243,-2.9383101220128833,5.533176374795874,-7.3121741415069526,4.7764238344316485
6.0,300.0,75.0,7.076070768463399,8.27587555542332,9.75,185.0673821330956,-869.2278077683754,1054.295189901471,-487.8525494119044,27.502140070095344,-3.0793992707537816,5.631416708828665,-7.74962082253214,4.900497325866335
6.0,200.0,150.0,7.231826380695836,8.049523097554943,9.262309881147255,182.57268411821227,-869.9456970191411,1052.5183811373533,-490.3472474267878,27.131412752039,-3.0136406345949354,5.585843973014582,-7.528368525659021,4.838140983654411
