Market_Rate,Friction,Rate_Velocity,CPR_US,CPR_Danish,Cohort_Coupon
0.045000000000000005,0.13499999999999995,-0.005,0.1503,0.3125,0.025
0.05,0.13499999999999995,-0.005,0.1148,0.3073,0.025
0.05500000000000001,0.13499999999999995,-0.005,0.0886,0.3026,0.025
0.06000000000000001,0.13499999999999995,-0.005,0.0695,0.2987,0.025
0.065,0.13499999999999995,-0.005,0.0523,0.2956,0.025
0.07,0.13499999999999995,-0.005,0.0389,0.2929,0.025
0.07500000000000001,0.13499999999999995,-0.005,0.0291,0.2903,0.025
0.08000000000000002,0.13499999999999995,-0.005,0.0225,0.2867,0.025
0.02,0.13499999999999995,0.0,0.3761,0.3761,0.025
0.025,0.13499999999999995,0.0,0.3336,0.3336,0.025
0.030000000000000002,0.13499999999999995,0.0,0.2938,0.3274,0.025
0.035,0.13499999999999995,0.0,0.261,0.3227,0.025
0.04000000000000001,0.13499999999999995,0.0,0.2015,0.3173,0.025
0.045000000000000005,0.13499999999999995,0.0,0.1503,0.3125,0.025
0.05,0.13499999999999995,0.0,0.1148,0.3073,0.025
0.05500000000000001,0.13499999999999995,0.0,0.0886,0.3026,0.025
0.06000000000000001,0.13499999999999995,0.0,0.0695,0.2987,0.025
0.065,0.13499999999999995,0.0,0.0523,0.2956,0.025
0.07,0.13499999999999995,0.0,0.0389,0.2929,0.025
0.07500000000000001,0.13499999999999995,0.0,0.0291,0.2903,0.025
0.08000000000000002,0.13499999999999995,0.0,0.0225,0.2867,0.025
0.02,0.13499999999999995,0.005,0.3761,0.3761,0.025
0.025,0.13499999999999995,0.005,0.3336,0.3336,0.025
0.030000000000000002,0.13499999999999995,0.005,0.2938,0.3274,0.025
0.035,0.13499999999999995,0.005,0.261,0.3227,0.025
0.04000000000000001,0.13499999999999995,0.005,0.2015,0.3173,0.025
0.045000000000000005,0.13499999999999995,0.005,0.1503,0.3125,0.025
0.05,0.13499999999999995,0.005,0.1148,0.3073,0.025
0.05500000000000001,0.13499999999999995,0.005,0.0886,0.3026,0.025
0.06000000000000001,0.13499999999999995,0.005,0.0695,0.2987,0.025
0.065,0.13499999999999995,0.005,0.0523,0.2956,0.025
0.07,0.13499999999999995,0.005,0.0389,0.2929,0.025
0.07500000000000001,0.13499999999999995,0.005,0.0291,0.2903,0.025
0.08000000000000002,0.13499999999999995,0.005,0.0225,0.2867,0.025
0.02,0.13499999999999995,0.01,0.3761,0.3761,0.025
0.025,0.13499999999999995,0.01,0.3336,0.3336,0.025
0.030000000000000002,0.13499999999999995,0.01,0.2938,0.3274,0.025
0.035,0.13499999999999995,0.01,0.261,0.3227,0.025
0.04000000000000001,0.13499999999999995,0.01,0.2015,0.3173,0.025
0.045000000000000005,0.13499999999999995,0.01,0.1503,0.3125,0.025
0.05,0.13499999999999995,0.01,0.1148,0.3073,0.025
0.05500000000000001,0.13499999999999995,0.01,0.0886,0.3026,0.025
0.06000000000000001,0.13499999999999995,0.01,0.0695,0.2987,0.025
0.065,0.13499999999999995,0.01,0.0523,0.2956,0.025
0.07,0.13499999999999995,0.01,0.0389,0.2929,0.025
0.07500000000000001,0.13499999999999995,0.01,0.0291,0.2903,0.025
0.08000000000000002,0.13499999999999995,0.01,0.0225,0.2867,0.025
0.02,0.13499999999999995,0.015,0.3761,0.3761,0.025
0.025,0.13499999999999995,0.015,0.3336,0.3336,0.025
0.030000000000000002,0.13499999999999995,0.015,0.2938,0.3274,0.025
0.035,0.13499999999999995,0.015,0.261,0.3227,0.025
0.04000000000000001,0.13499999999999995,0.015,0.2015,0.3173,0.025
0.045000000000000005,0.13499999999999995,0.015,0.1503,0.3125,0.025
0.05,0.13499999999999995,0.015,0.1148,0.3073,0.025
0.05500000000000001,0.13499999999999995,0.015,0.0886,0.3026,0.025
0.06000000000000001,0.13499999999999995,0.015,0.0695,0.2987,0.025
0.065,0.13499999999999995,0.015,0.0523,0.2956,0.025
0.07,0.13499999999999995,0.015,0.0389,0.2929,0.025
0.07500000000000001,0.13499999999999995,0.015,0.0291,0.2903,0.025
0.08000000000000002,0.13499999999999995,0.015,0.0225,0.2867,0.025
0.02,0.13499999999999995,0.02,0.2983,0.2983,0.025
0.025,0.13499999999999995,0.02,0.2649,0.2649,0.025
0.030000000000000002,0.13499999999999995,0.02,0.2352,0.2604,0.025
0.035,0.13499999999999995,0.02,0.2079,0.2567,0.025
0.04000000000000001,0.13499999999999995,0.02,0.1585,0.253,0.025
0.045000000000000005,0.13499999999999995,0.02,0.1188,0.2496,0.025
0.05,0.13499999999999995,0.02,0.0911,0.2458,0.025
0.05500000000000001,0.13499999999999995,0.02,0.0701,0.2423,0.025
0.06000000000000001,0.13499999999999995,0.02,0.0561,0.2393,0.025
0.065,0.13499999999999995,0.02,0.0419,0.2368,0.025
0.07,0.13499999999999995,0.02,0.0307,0.2343,0.025
0.07500000000000001,0.13499999999999995,0.02,0.0233,0.2323,0.025
0.08000000000000002,0.13499999999999995,0.02,0.0185,0.2297,0.025
0.02,0.13499999999999995,0.025,0.2983,0.2983,0.025
0.025,0.13499999999999995,0.025,0.2649,0.2649,0.025
0.030000000000000002,0.13499999999999995,0.025,0.2352,0.2604,0.025
0.035,0.13499999999999995,0.025,0.2079,0.2567,0.025
0.04000000000000001,0.13499999999999995,0.025,0.1585,0.253,0.025
0.045000000000000005,0.13499999999999995,0.025,0.1188,0.2496,0.025
0.05,0.13499999999999995,0.025,0.0911,0.2458,0.025
0.05500000000000001,0.13499999999999995,0.025,0.0701,0.2423,0.025
0.06000000000000001,0.13499999999999995,0.025,0.0561,0.2393,0.025
0.065,0.13499999999999995,0.025,0.0419,0.2368,0.025
0.07,0.13499999999999995,0.025,0.0307,0.2343,0.025
0.07500000000000001,0.13499999999999995,0.025,0.0233,0.2323,0.025
0.08000000000000002,0.13499999999999995,0.025,0.0185,0.2297,0.025
0.02,0.13499999999999995,0.03,0.2983,0.2983,0.025
0.025,0.13499999999999995,0.03,0.2649,0.2649,0.025
0.030000000000000002,0.13499999999999995,0.03,0.2352,0.2604,0.025
0.035,0.13499999999999995,0.03,0.2079,0.2567,0.025
0.04000000000000001,0.13499999999999995,0.03,0.1585,0.253,0.025
0.045000000000000005,0.13499999999999995,0.03,0.1188,0.2496,0.025
0.05,0.13499999999999995,0.03,0.0911,0.2458,0.025
0.05500000000000001,0.13499999999999995,0.03,0.0701,0.2423,0.025
0.06000000000000001,0.13499999999999995,0.03,0.0561,0.2393,0.025
0.065,0.13499999999999995,0.03,0.0419,0.2368,0.025
0.07,0.13499999999999995,0.03,0.0307,0.2343,0.025
0.07500000000000001,0.13499999999999995,0.03,0.0233,0.2323,0.025
0.08000000000000002,0.13499999999999995,0.03,0.0185,0.2297,0.025
0.02,0.13499999999999995,0.035,0.2983,0.2983,0.025
0.025,0.13499999999999995,0.035,0.2649,0.2649,0.025
0.030000000000000002,0.13499999999999995,0.035,0.2352,0.2604,0.025
0.035,0.13499999999999995,0.035,0.2079,0.2567,0.025
0.04000000000000001,0.13499999999999995,0.035,0.1585,0.253,0.025
0.045000000000000005,0.13499999999999995,0.035,0.1188,0.2496,0.025
0.05,0.13499999999999995,0.035,0.0911,0.2458,0.025
0.05500000000000001,0.13499999999999995,0.035,0.0701,0.2423,0.025
0.06000000000000001,0.13499999999999995,0.035,0.0561,0.2393,0.025
0.065,0.13499999999999995,0.035,0.0419,0.2368,0.025
0.07,0.13499999999999995,0.035,0.0307,0.2343,0.025
0.07500000000000001,0.13499999999999995,0.035,0.0233,0.2323,0.025
0.08000000000000002,0.13499999999999995,0.035,0.0185,0.2297,0.025
0.02,0.13999999999999996,-0.01,0.3734,0.3734,0.025
0.025,0.13999999999999996,-0.01,0.3324,0.3324,0.025
0.030000000000000002,0.13999999999999996,-0.01,0.2924,0.3257,0.025
0.035,0.13999999999999996,-0.01,0.2589,0.3203,0.025
0.04000000000000001,0.13999999999999996,-0.01,0.2,0.3145,0.025
0.045000000000000005,0.13999999999999996,-0.01,0.149,0.3095,0.025
0.05,0.13999999999999996,-0.01,0.1138,0.305,0.025
0.05500000000000001,0.13999999999999996,-0.01,0.0882,0.3007,0.025
0.06000000000000001,0.13999999999999996,-0.01,0.0691,0.2973,0.025
0.065,0.13999999999999996,-0.01,0.052,0.2944,0.025
0.07,0.13999999999999996,-0.01,0.0384,0.2915,0.025
0.07500000000000001,0.13999999999999996,-0.01,0.029,0.2887,0.025
0.08000000000000002,0.13999999999999996,-0.01,0.022,0.2853,0.025
0.02,0.13999999999999996,-0.005,0.3734,0.3734,0.025
0.025,0.13999999999999996,-0.005,0.3324,0.3324,0.025
0.030000000000000002,0.13999999999999996,-0.005,0.2924,0.3257,0.025
0.035,0.13999999999999996,-0.005,0.2589,0.3203,0.025
0.04000000000000001,0.13999999999999996,-0.005,0.2,0.3145,0.025
0.045000000000000005,0.13999999999999996,-0.005,0.149,0.3095,0.025
0.05,0.13999999999999996,-0.005,0.1138,0.305,0.025
0.05500000000000001,0.13999999999999996,-0.005,0.0882,0.3007,0.025
0.06000000000000001,0.13999999999999996,-0.005,0.0691,0.2973,0.025
0.065,0.13999999999999996,-0.005,0.052,0.2944,0.025
0.07,0.13999999999999996,-0.005,0.0384,0.2915,0.025
0.07500000000000001,0.13999999999999996,-0.005,0.029,0.2887,0.025
0.08000000000000002,0.13999999999999996,-0.005,0.022,0.2853,0.025
0.02,0.13999999999999996,0.0,0.3734,0.3734,0.025
0.025,0.13999999999999996,0.0,0.3324,0.3324,0.025
0.030000000000000002,0.13999999999999996,0.0,0.2924,0.3257,0.025
0.035,0.13999999999999996,0.0,0.2589,0.3203,0.025
0.04000000000000001,0.13999999999999996,0.0,0.2,0.3145,0.025
0.045000000000000005,0.13999999999999996,0.0,0.149,0.3095,0.025
0.05,0.13999999999999996,0.0,0.1138,0.305,0.025
0.05500000000000001,0.13999999999999996,0.0,0.0882,0.3007,0.025
0.06000000000000001,0.13999999999999996,0.0,0.0691,0.2973,0.025
0.065,0.13999999999999996,0.0,0.052,0.2944,0.025
0.07,0.13999999999999996,0.0,0.0384,0.2915,0.025
0.07500000000000001,0.13999999999999996,0.0,0.029,0.2887,0.025
0.08000000000000002,0.13999999999999996,0.0,0.022,0.2853,0.025
0.02,0.13999999999999996,0.005,0.3734,0.3734,0.025
0.025,0.13999999999999996,0.005,0.3324,0.3324,0.025
0.030000000000000002,0.13999999999999996,0.005,0.2924,0.3257,0.025
0.035,0.13999999999999996,0.005,0.2589,0.3203,0.025
0.04000000000000001,0.13999999999999996,0.005,0.2,0.3145,0.025
0.045000000000000005,0.13999999999999996,0.005,0.149,0.3095,0.025
0.05,0.13999999999999996,0.005,0.1138,0.305,0.025
0.05500000000000001,0.13999999999999996,0.005,0.0882,0.3007,0.025
0.06000000000000001,0.13999999999999996,0.005,0.0691,0.2973,0.025
0.065,0.13999999999999996,0.005,0.052,0.2944,0.025
0.07,0.13999999999999996,0.005,0.0384,0.2915,0.025
0.07500000000000001,0.13999999999999996,0.005,0.029,0.2887,0.025
0.08000000000000002,0.13999999999999996,0.005,0.022,0.2853,0.025
0.02,0.13999999999999996,0.01,0.3734,0.3734,0.025
0.025,0.13999999999999996,0.01,0.3324,0.3324,0.025
0.030000000000000002,0.13999999999999996,0.01,0.2924,0.3257,0.025
0.035,0.13999999999999996,0.01,0.2589,0.3203,0.025
0.04000000000000001,0.13999999999999996,0.01,0.2,0.3145,0.025
0.045000000000000005,0.13999999999999996,0.01,0.149,0.3095,0.025
0.05,0.13999999999999996,0.01,0.1138,0.305,0.025
0.05500000000000001,0.13999999999999996,0.01,0.0882,0.3007,0.025
0.06000000000000001,0.13999999999999996,0.01,0.0691,0.2973,0.025
0.065,0.13999999999999996,0.01,0.052,0.2944,0.025
0.07,0.13999999999999996,0.01,0.0384,0.2915,0.025
0.07500000000000001,0.13999999999999996,0.01,0.029,0.2887,0.025
0.08000000000000002,0.13999999999999996,0.01,0.022,0.2853,0.025
0.02,0.13999999999999996,0.015,0.3734,0.3734,0.025
0.025,0.13999999999999996,0.015,0.3324,0.3324,0.025
0.030000000000000002,0.13999999999999996,0.015,0.2924,0.3257,0.025
0.035,0.13999999999999996,0.015,0.2589,0.3203,0.025
0.04000000000000001,0.13999999999999996,0.015,0.2,0.3145,0.025
0.045000000000000005,0.13999999999999996,0.015,0.149,0.3095,0.025
0.05,0.13999999999999996,0.015,0.1138,0.305,0.025
0.05500000000000001,0.13999999999999996,0.015,0.0882,0.3007,0.025
0.06000000000000001,0.13999999999999996,0.015,0.0691,0.2973,0.025
0.065,0.13999999999999996,0.015,0.052,0.2944,0.025
0.07,0.13999999999999996,0.015,0.0384,0.2915,0.025
0.07500000000000001,0.13999999999999996,0.015,0.029,0.2887,0.025
0.08000000000000002,0.13999999999999996,0.015,0.022,0.2853,0.025
0.02,0.13999999999999996,0.02,0.2962,0.2962,0.025
0.025,0.13999999999999996,0.02,0.264,0.264,0.025
0.030000000000000002,0.13999999999999996,0.02,0.234,0.2593,0.025
0.035,0.13999999999999996,0.02,0.2061,0.2552,0.025
0.04000000000000001,0.13999999999999996,0.02,0.1573,0.2511,0.025
0.045000000000000005,0.13999999999999996,0.02,0.1176,0.2476,0.025
0.05,0.13999999999999996,0.02,0.0903,0.244,0.025
0.05500000000000001,0.13999999999999996,0.02,0.0699,0.2407,0.025
0.06000000000000001,0.13999999999999996,0.02,0.0558,0.2381,0.025
0.065,0.13999999999999996,0.02,0.0417,0.2357,0.025
0.07,0.13999999999999996,0.02,0.0304,0.2331,0.025
0.07500000000000001,0.13999999999999996,0.02,0.0232,0.2309,0.025
0.08000000000000002,0.13999999999999996,0.02,0.018,0.2284,0.025
0.02,0.13999999999999996,0.025,0.2962,0.2962,0.025
0.025,0.13999999999999996,0.025,0.264,0.264,0.025
0.030000000000000002,0.13999999999999996,0.025,0.234,0.2593,0.025
0.035,0.13999999999999996,0.025,0.2061,0.2552,0.025
0.04000000000000001,0.13999999999999996,0.025,0.1573,0.2511,0.025
0.045000000000000005,0.13999999999999996,0.025,0.1176,0.2476,0.025
0.05,0.13999999999999996,0.025,0.0903,0.244,0.025
0.05500000000000001,0.13999999999999996,0.025,0.0699,0.2407,0.025
0.06000000000000001,0.13999999999999996,0.025,0.0558,0.2381,0.025
0.065,0.13999999999999996,0.025,0.0417,0.2357,0.025
0.07,0.13999999999999996,0.025,0.0304,0.2331,0.025
0.07500000000000001,0.13999999999999996,0.025,0.0232,0.2309,0.025
0.08000000000000002,0.13999999999999996,0.025,0.018,0.2284,0.025
0.02,0.13999999999999996,0.03,0.2962,0.2962,0.025
0.025,0.13999999999999996,0.03,0.264,0.264,0.025
0.030000000000000002,0.13999999999999996,0.03,0.234,0.2593,0.025
0.035,0.13999999999999996,0.03,0.2061,0.2552,0.025
0.04000000000000001,0.13999999999999996,0.03,0.1573,0.2511,0.025
0.045000000000000005,0.13999999999999996,0.03,0.1176,0.2476,0.025
0.05,0.13999999999999996,0.03,0.0903,0.244,0.025
0.05500000000000001,0.13999999999999996,0.03,0.0699,0.2407,0.025
0.06000000000000001,0.13999999999999996,0.03,0.0558,0.2381,0.025
0.065,0.13999999999999996,0.03,0.0417,0.2357,0.025
0.07,0.13999999999999996,0.03,0.0304,0.2331,0.025
0.07500000000000001,0.13999999999999996,0.03,0.0232,0.2309,0.025
0.08000000000000002,0.13999999999999996,0.03,0.018,0.2284,0.025
0.02,0.13999999999999996,0.035,0.2962,0.2962,0.025
0.025,0.13999999999999996,0.035,0.264,0.264,0.025
0.030000000000000002,0.13999999999999996,0.035,0.234,0.2593,0.025
0.035,0.13999999999999996,0.035,0.2061,0.2552,0.025
0.04000000000000001,0.13999999999999996,0.035,0.1573,0.2511,0.025
0.045000000000000005,0.13999999999999996,0.035,0.1176,0.2476,0.025
0.05,0.13999999999999996,0.035,0.0903,0.244,0.025
0.05500000000000001,0.13999999999999996,0.035,0.0699,0.2407,0.025
0.06000000000000001,0.13999999999999996,0.035,0.0558,0.2381,0.025
0.065,0.13999999999999996,0.035,0.0417,0.2357,0.025
0.07,0.13999999999999996,0.035,0.0304,0.2331,0.025
0.07500000000000001,0.13999999999999996,0.035,0.0232,0.2309,0.025
0.08000000000000002,0.13999999999999996,0.035,0.018,0.2284,0.025
0.02,0.14499999999999996,-0.01,0.3718,0.3718,0.025
0.025,0.14499999999999996,-0.01,0.3307,0.3307,0.025
0.030000000000000002,0.14499999999999996,-0.01,0.291,0.3241,0.025
0.035,0.14499999999999996,-0.01,0.2581,0.3194,0.025
0.04000000000000001,0.14499999999999996,-0.01,0.1993,0.3138,0.025
0.045000000000000005,0.14499999999999996,-0.01,0.1485,0.3089,0.025
0.05,0.14499999999999996,-0.01,0.1135,0.3044,0.025
0.05500000000000001,0.14499999999999996,-0.01,0.0879,0.3001,0.025
0.06000000000000001,0.14499999999999996,-0.01,0.0688,0.2963,0.025
0.065,0.14499999999999996,-0.01,0.0519,0.2929,0.025
0.07,0.14499999999999996,-0.01,0.0381,0.2901,0.025
0.07500000000000001,0.14499999999999996,-0.01,0.029,0.2873,0.025
0.08000000000000002,0.14499999999999996,-0.01,0.0218,0.2837,0.025
0.02,0.14499999999999996,-0.005,0.3718,0.3718,0.025
0.025,0.14499999999999996,-0.005,0.3307,0.3307,0.025
0.030000000000000002,0.14499999999999996,-0.005,0.291,0.3241,0.025
0.035,0.14499999999999996,-0.005,0.2581,0.3194,0.025
0.04000000000000001,0.14499999999999996,-0.005,0.1993,0.3138,0.025
0.045000000000000005,0.14499999999999996,-0.005,0.1485,0.3089,0.025
0.05,0.14499999999999996,-0.005,0.1135,0.3044,0.025
0.05500000000000001,0.14499999999999996,-0.005,0.0879,0.3001,0.025
0.06000000000000001,0.14499999999999996,-0.005,0.0688,0.2963,0.025
0.065,0.14499999999999996,-0.005,0.0519,0.2929,0.025
0.07,0.14499999999999996,-0.005,0.0381,0.2901,0.025
0.07500000000000001,0.14499999999999996,-0.005,0.029,0.2873,0.025
0.08000000000000002,0.14499999999999996,-0.005,0.0218,0.2837,0.025
0.02,0.14499999999999996,0.0,0.3718,0.3718,0.025
0.025,0.14499999999999996,0.0,0.3307,0.3307,0.025
0.030000000000000002,0.14499999999999996,0.0,0.291,0.3241,0.025
0.035,0.14499999999999996,0.0,0.2581,0.3194,0.025
0.04000000000000001,0.14499999999999996,0.0,0.1993,0.3138,0.025
0.045000000000000005,0.14499999999999996,0.0,0.1485,0.3089,0.025
0.05,0.14499999999999996,0.0,0.1135,0.3044,0.025
0.05500000000000001,0.14499999999999996,0.0,0.0879,0.3001,0.025
0.06000000000000001,0.14499999999999996,0.0,0.0688,0.2963,0.025
0.065,0.14499999999999996,0.0,0.0519,0.2929,0.025
0.07,0.14499999999999996,0.0,0.0381,0.2901,0.025
0.07500000000000001,0.14499999999999996,0.0,0.029,0.2873,0.025
0.08000000000000002,0.14499999999999996,0.0,0.0218,0.2837,0.025
0.02,0.14499999999999996,0.005,0.3718,0.3718,0.025
0.025,0.14499999999999996,0.005,0.3307,0.3307,0.025
0.030000000000000002,0.14499999999999996,0.005,0.291,0.3241,0.025
0.035,0.14499999999999996,0.005,0.2581,0.3194,0.025
0.04000000000000001,0.14499999999999996,0.005,0.1993,0.3138,0.025
0.045000000000000005,0.14499999999999996,0.005,0.1485,0.3089,0.025
0.05,0.14499999999999996,0.005,0.1135,0.3044,0.025
0.05500000000000001,0.14499999999999996,0.005,0.0879,0.3001,0.025
0.06000000000000001,0.14499999999999996,0.005,0.0688,0.2963,0.025
0.065,0.14499999999999996,0.005,0.0519,0.2929,0.025
0.07,0.14499999999999996,0.005,0.0381,0.2901,0.025
0.07500000000000001,0.14499999999999996,0.005,0.029,0.2873,0.025
0.08000000000000002,0.14499999999999996,0.005,0.0218,0.2837,0.025
0.02,0.14499999999999996,0.01,0.3718,0.3718,0.025
0.025,0.14499999999999996,0.01,0.3307,0.3307,0.025
0.030000000000000002,0.14499999999999996,0.01,0.291,0.3241,0.025
0.035,0.14499999999999996,0.01,0.2581,0.3194,0.025
0.04000000000000001,0.14499999999999996,0.01,0.1993,0.3138,0.025
0.045000000000000005,0.14499999999999996,0.01,0.1485,0.3089,0.025
0.05,0.14499999999999996,0.01,0.1135,0.3044,0.025
0.05500000000000001,0.14499999999999996,0.01,0.0879,0.3001,0.025
0.06000000000000001,0.14499999999999996,0.01,0.0688,0.2963,0.025
0.065,0.14499999999999996,0.01,0.0519,0.2929,0.025
0.07,0.14499999999999996,0.01,0.0381,0.2901,0.025
0.07500000000000001,0.14499999999999996,0.01,0.029,0.2873,0.025
0.08000000000000002,0.14499999999999996,0.01,0.0218,0.2837,0.025
0.02,0.14499999999999996,0.015,0.3718,0.3718,0.025
0.025,0.14499999999999996,0.015,0.3307,0.3307,0.025
0.030000000000000002,0.14499999999999996,0.015,0.291,0.3241,0.025
0.035,0.14499999999999996,0.015,0.2581,0.3194,0.025
0.04000000000000001,0.14499999999999996,0.015,0.1993,0.3138,0.025
0.045000000000000005,0.14499999999999996,0.015,0.1485,0.3089,0.025
0.05,0.14499999999999996,0.015,0.1135,0.3044,0.025
0.05500000000000001,0.14499999999999996,0.015,0.0879,0.3001,0.025
0.06000000000000001,0.14499999999999996,0.015,0.0688,0.2963,0.025
0.065,0.14499999999999996,0.015,0.0519,0.2929,0.025
0.07,0.14499999999999996,0.015,0.0381,0.2901,0.025
0.07500000000000001,0.14499999999999996,0.015,0.029,0.2873,0.025
0.08000000000000002,0.14499999999999996,0.015,0.0218,0.2837,0.025
0.02,0.14499999999999996,0.02,0.2951,0.2951,0.025
0.025,0.14499999999999996,0.02,0.263,0.263,0.025
0.030000000000000002,0.14499999999999996,0.02,0.233,0.2584,0.025
0.035,0.14499999999999996,0.02,0.2054,0.2546,0.025
0.04000000000000001,0.14499999999999996,0.02,0.1567,0.2506,0.025
0.045000000000000005,0.14499999999999996,0.02,0.1171,0.2471,0.025
0.05,0.14499999999999996,0.02,0.0901,0.2435,0.025
0.05500000000000001,0.14499999999999996,0.02,0.0698,0.2401,0.025
0.06000000000000001,0.14499999999999996,0.02,0.0555,0.2373,0.025
0.065,0.14499999999999996,0.02,0.0417,0.2345,0.025
0.07,0.14499999999999996,0.02,0.0302,0.2321,0.025
0.07500000000000001,0.14499999999999996,0.02,0.0232,0.2299,0.025
0.08000000000000002,0.14499999999999996,0.02,0.0178,0.2272,0.025
0.02,0.14499999999999996,0.025,0.2951,0.2951,0.025
0.025,0.14499999999999996,0.025,0.263,0.263,0.025
0.030000000000000002,0.14499999999999996,0.025,0.233,0.2584,0.025
0.035,0.14499999999999996,0.025,0.2054,0.2546,0.025
0.04000000000000001,0.14499999999999996,0.025,0.1567,0.2506,0.025
0.045000000000000005,0.14499999999999996,0.025,0.1171,0.2471,0.025
0.05,0.14499999999999996,0.025,0.0901,0.2435,0.025
0.05500000000000001,0.14499999999999996,0.025,0.0698,0.2401,0.025
0.06000000000000001,0.14499999999999996,0.025,0.0555,0.2373,0.025
0.065,0.14499999999999996,0.025,0.0417,0.2345,0.025
0.07,0.14499999999999996,0.025,0.0302,0.2321,0.025
0.07500000000000001,0.14499999999999996,0.025,0.0232,0.2299,0.025
0.08000000000000002,0.14499999999999996,0.025,0.0178,0.2272,0.025
0.02,0.14499999999999996,0.03,0.2951,0.2951,0.025
0.025,0.14499999999999996,0.03,0.263,0.263,0.025
0.030000000000000002,0.14499999999999996,0.03,0.233,0.2584,0.025
0.035,0.14499999999999996,0.03,0.2054,0.2546,0.025
0.04000000000000001,0.14499999999999996,0.03,0.1567,0.2506,0.025
0.045000000000000005,0.14499999999999996,0.03,0.1171,0.2471,0.025
0.05,0.14499999999999996,0.03,0.0901,0.2435,0.025
0.05500000000000001,0.14499999999999996,0.03,0.0698,0.2401,0.025
0.06000000000000001,0.14499999999999996,0.03,0.0555,0.2373,0.025
0.065,0.14499999999999996,0.03,0.0417,0.2345,0.025
0.07,0.14499999999999996,0.03,0.0302,0.2321,0.025
0.07500000000000001,0.14499999999999996,0.03,0.0232,0.2299,0.025
0.08000000000000002,0.14499999999999996,0.03,0.0178,0.2272,0.025
0.02,0.14499999999999996,0.035,0.2951,0.2951,0.025
0.025,0.14499999999999996,0.035,0.263,0.263,0.025
0.030000000000000002,0.14499999999999996,0.035,0.233,0.2584,0.025
0.035,0.14499999999999996,0.035,0.2054,0.2546,0.025
0.04000000000000001,0.14499999999999996,0.035,0.1567,0.2506,0.025
0.045000000000000005,0.14499999999999996,0.035,0.1171,0.2471,0.025
0.05,0.14499999999999996,0.035,0.0901,0.2435,0.025
0.05500000000000001,0.14499999999999996,0.035,0.0698,0.2401,0.025
0.06000000000000001,0.14499999999999996,0.035,0.0555,0.2373,0.025
0.065,0.14499999999999996,0.035,0.0417,0.2345,0.025
0.07,0.14499999999999996,0.035,0.0302,0.2321,0.025
0.07500000000000001,0.14499999999999996,0.035,0.0232,0.2299,0.025
0.08000000000000002,0.14499999999999996,0.035,0.0178,0.2272,0.025
0.02,0.14999999999999997,-0.01,0.3711,0.3711,0.025
0.025,0.14999999999999997,-0.01,0.3304,0.3304,0.025
0.030000000000000002,0.14999999999999997,-0.01,0.2902,0.3238,0.025
0.035,0.14999999999999997,-0.01,0.2579,0.319,0.025
0.04000000000000001,0.14999999999999997,-0.01,0.199,0.3132,0.025
0.045000000000000005,0.14999999999999997,-0.01,0.1483,0.3081,0.025
0.05,0.14999999999999997,-0.01,0.1134,0.3033,0.025
0.05500000000000001,0.14999999999999997,-0.01,0.0878,0.299,0.025
0.06000000000000001,0.14999999999999997,-0.01,0.0688,0.2953,0.025
0.065,0.14999999999999997,-0.01,0.0518,0.2923,0.025
0.07,0.14999999999999997,-0.01,0.038,0.2891,0.025
0.07500000000000001,0.14999999999999997,-0.01,0.029,0.2866,0.025
0.08000000000000002,0.14999999999999997,-0.01,0.0218,0.283,0.025
0.02,0.14999999999999997,-0.005,0.3711,0.3711,0.025
0.025,0.14999999999999997,-0.005,0.3304,0.3304,0.025
0.030000000000000002,0.14999999999999997,-0.005,0.2902,0.3238,0.025
0.035,0.14999999999999997,-0.005,0.2579,0.319,0.025
0.04000000000000001,0.14999999999999997,-0.005,0.199,0.3132,0.025
0.045000000000000005,0.14999999999999997,-0.005,0.1483,0.3081,0.025
0.05,0.14999999999999997,-0.005,0.1134,0.3033,0.025
0.05500000000000001,0.14999999999999997,-0.005,0.0878,0.299,0.025
0.06000000000000001,0.14999999999999997,-0.005,0.0688,0.2953,0.025
0.065,0.14999999999999997,-0.005,0.0518,0.2923,0.025
0.07,0.14999999999999997,-0.005,0.038,0.2891,0.025
0.07500000000000001,0.14999999999999997,-0.005,0.029,0.2866,0.025
0.08000000000000002,0.14999999999999997,-0.005,0.0218,0.283,0.025
0.02,0.14999999999999997,0.0,0.3711,0.3711,0.025
0.025,0.14999999999999997,0.0,0.3304,0.3304,0.025
0.030000000000000002,0.14999999999999997,0.0,0.2902,0.3238,0.025
0.035,0.14999999999999997,0.0,0.2579,0.319,0.025
0.04000000000000001,0.14999999999999997,0.0,0.199,0.3132,0.025
0.045000000000000005,0.14999999999999997,0.0,0.1483,0.3081,0.025
0.05,0.14999999999999997,0.0,0.1134,0.3033,0.025
0.05500000000000001,0.14999999999999997,0.0,0.0878,0.299,0.025
0.06000000000000001,0.14999999999999997,0.0,0.0688,0.2953,0.025
0.065,0.14999999999999997,0.0,0.0518,0.2923,0.025
0.07,0.14999999999999997,0.0,0.038,0.2891,0.025
0.07500000000000001,0.14999999999999997,0.0,0.029,0.2866,0.025
0.08000000000000002,0.14999999999999997,0.0,0.0218,0.283,0.025
0.02,0.14999999999999997,0.005,0.3711,0.3711,0.025
0.025,0.14999999999999997,0.005,0.3304,0.3304,0.025
0.030000000000000002,0.14999999999999997,0.005,0.2902,0.3238,0.025
