rep,converged,fit_method,failure,gap_std,burn_std,fric_std,head_const,head_age_linear,head_age_spline_12,head_age_spline_24,head_age_spline_36,head_age_spline_60,head_age_spline_84,head_age_spline_120,head_rate_gap_bps,head_burnout_orth,head_friction,resc_rate_gap_bps,resc_burnout_orth,resc_friction
148,True,"ridge(alpha=0.0001, warm_start)",,220.5432195802727,0.12073039169083763,0.004088476973035114,-4.055811056124098,0.07397647001954509,-0.00453637692138061,0.005008548059937983,-0.0007728569924350055,0.0018409258405122741,-2.2827784131281763e-06,3.2753423942737967e-06,0.7435538385274665,-0.1310349421490193,-0.060069587685873484,0.7449834084923305,-0.1304936331234613,-0.05999610826690586
149,True,"ridge(alpha=0.0001, warm_start)",,216.14686844112438,0.11649493491247608,0.0040803066457643445,-3.719286331768869,0.053231905486591284,-0.004386750426079842,0.005571019929195111,-0.0019541585674511088,0.003511407563897021,4.315652319039135e-06,7.1326179572573455e-06,0.6156116113536274,-0.10486005163207439,-0.023386636213107954,0.6293405942637846,-0.10822356479837754,-0.023404800450500703
150,True,"ridge(alpha=0.0001, warm_start)",,222.16359477649289,0.11198517362924687,0.004093831183689186,-14.937631654875283,-173.09027648404955,-1003.3693300679108,-179.78697796510204,-21.79553526888558,-0.05854318519119922,9.305338111716047e-09,3.689775246624281e-08,2.5572950682172624,0.48754710479514585,0.6261932976319009,2.5435239895756396,0.5234495913673035,0.6246093346180458
151,True,"ridge(alpha=0.0001, warm_start)",,219.3809720041117,0.12158629352584918,0.004086002007914887,-3.9627900683968518,0.054158193472906735,-0.003926706368286522,0.004645590621406206,-0.0013949220507742444,0.0032721628226241757,-1.5138119323752884e-05,-6.785683881599925e-05,0.6602275290901048,-0.15808769852441726,-0.015021735672752987,0.6650014060001208,-0.15632637901452562,-0.015012448316779049
152,True,"ridge(alpha=0.0001, warm_start)",,223.5029816453688,0.1240660331597995,0.004082911124230978,-13.957699732924986,-167.14275326730032,-1004.260521772518,-180.71492328820165,-19.93062882511746,-0.14644520676586198,9.305338111747222e-09,3.689775246636643e-08,1.5393153552289782,-0.8596930221895976,0.7733657264641646,1.5218511311621703,-0.8331233684493261,0.7734726830702455
153,True,"ridge(alpha=0.0001, warm_start)",,220.05964168008174,0.12270596137135002,0.004084418002602987,-14.426979067993258,-174.6494222299828,-1005.8068896518444,-164.93057998447765,-12.822836468895161,0.12200138965195458,9.305338111724838e-09,3.689775246627767e-08,2.146535545320414,-0.2826446398702713,0.9960974062855936,2.15538856307974,-0.2769452382995565,0.9958676222551562
154,True,"ridge(alpha=0.0001, warm_start)",,216.15675964675384,0.12249624078235041,0.004079369856560191,-14.018285226723357,-171.72241983333348,-1005.712150636297,-168.6057593948172,-12.415955413405083,0.10771788983859422,9.305338111735444e-09,3.689775246631973e-08,1.1499188390094166,0.17988592327536243,1.3401820289337847,1.1755098125123227,0.17656036967651045,1.3415309383043066
155,True,"ridge(alpha=0.0001, warm_start)",,224.00513639163182,0.12300344115641501,0.004086220832239665,-3.6669715159169445,0.05709397644295915,-0.004580731734062963,0.005441665168592616,-0.0011628071243538637,0.0017940655912051268,-5.140493366499598e-06,2.3711181467968217e-06,0.6451433253514031,-0.07804020718441411,-0.03770762972100132,0.6363940678414227,-0.07628162976624338,-0.03768229849593249
156,True,"ridge(alpha=0.0001, warm_start)",,221.32063537019468,0.12272115538846859,0.004094379073685924,-16.05658677129812,-185.96229628596942,-1005.120441481412,-156.38450510223035,-12.778674949923222,0.17822512573776733,9.305338111695786e-09,3.689775246616247e-08,4.239530581090945,-1.2712298701593467,0.25286215425121844,4.232761077874324,-1.2454418773421796,0.2521887853786748
157,True,"ridge(alpha=0.0001, warm_start)",,222.0533342040842,0.12183097863040603,0.004072857892229035,-3.4390608944437053,0.057675643684869604,-0.003980229636946859,0.004503347506081526,-0.0009176742351213708,0.0019858095433721453,3.410997468424196e-07,-2.5028997576920355e-07,0.6964016311740071,-0.09119245211902699,-0.03923275262824596,0.6929954322847465,-0.08999532963669059,-0.03933503201700887
158,True,"ridge(alpha=0.0001, warm_start)",,216.97475143648458,0.13123130482545428,0.004083354689797483,-4.162052260899786,0.058028071624489204,-0.003816912513332026,0.004448604591234561,-0.0012626140143570754,0.0028345287919618457,5.187187800370202e-07,5.5932908902320355e-08,0.7150991497200269,-0.19933118003475386,0.001061575449127601,0.7282574785667588,-0.1826234747396115,0.0010616069327016666
159,True,"ridge(alpha=0.0001, warm_start)",,215.16076851017687,0.12719246227742326,0.004077372663048795,-3.9842745709400873,0.050046559742610776,-0.003923813922510676,0.005021524331833767,-0.0016240665153057262,0.0021670561580626616,1.0832944617195223e-07,2.3490255111382303e-07,0.6845160585743486,-0.1578017157203417,-0.04790347602160993,0.7029888636388472,-0.14916576407338164,-0.04797517931974604
160,True,"ridge(alpha=0.0001, warm_start)",,227.90747018079898,0.11437073838146819,0.004072220829852335,-14.545521413152155,-172.57280382371692,-1004.0102142993014,-177.05066826234923,-18.60655953112312,-0.07889305111155645,9.305338111728251e-09,3.6897752466291205e-08,2.6573757791968102,-0.29386746745501924,0.7404038339450004,2.5764534656739144,-0.3089266651834641,0.7424501907382357
161,True,"ridge(alpha=0.0001, warm_start)",,222.991225475664,0.12126075610273136,0.004088308022875562,-3.730114707090079,0.04847831962603466,-0.003980055844932798,0.005020874543668812,-0.0017105172344809277,0.003049386997793859,-3.84382991722292e-08,-8.385313230931723e-08,0.6603913925755939,-0.0830243669209826,-0.07081664459853773,0.6543973332728625,-0.0823197630736209,-0.07073294190058675
162,True,"ridge(alpha=0.0001, warm_start)",,220.55274726402556,0.12015245378197596,0.004078974521966288,-13.249171868080268,-159.83782882993287,-1003.1787977131161,-192.68827625100312,-22.313086971630263,0.047873987110720786,9.305338111708675e-09,3.689775246621358e-08,1.1614562887605597,1.103893260312135,1.3143711340817825,1.1636390551317857,1.1046208803523714,1.3158215816677805
163,True,"ridge(alpha=0.0001, warm_start)",,223.6562178504818,0.11672647331117886,0.004087417303104218,-3.261189967437502,0.04515532423945306,-0.0039402480105267396,0.0047394720360266615,-0.0011075020420635892,0.0018067160659851758,9.188040526616297e-09,5.6215161107158455e-08,0.6386720319074563,-0.14671436687248912,-0.03993400978910516,0.6309933945537224,-0.15112005067768994,-0.039895501276001416
164,True,"ridge(alpha=0.0001, warm_start)",,218.97213270493594,0.1226123275559797,0.004076542495161485,-4.464563506470166,0.05560908546234091,-0.004456045446268725,0.005895114882367642,-0.0021245158011347397,0.0027379590126131244,2.0477483848651328e-07,4.796896466874464e-08,0.6627955250444741,-0.14491933174142174,-0.034326900097554076,0.6688344128609218,-0.14210553597681871,-0.03438528255553695
165,True,"ridge(alpha=0.0001, warm_start)",,216.4505160165962,0.11710555036581949,0.004085051845123479,-3.994457664946838,0.05838727349213242,-0.003989797559453861,0.004539719103648324,-0.001220792992616466,0.003204501920420954,-1.932199524349668e-06,-1.804572009928032e-07,0.6590726310688526,-0.1464419394570907,-0.01818278333346299,0.6728256549551405,-0.15035116703919363,-0.018175768234867266
166,True,"ridge(alpha=0.0001, warm_start)",,216.93177379511496,0.11962526673598557,0.004073770721428282,-13.882772578096528,-169.51584420957678,-1005.7836708464521,-170.34553208504815,-13.206394548299707,0.03278597388573079,9.30533811172669e-09,3.689775246628501e-08,0.963384836971744,0.350140759973687,1.3222325911563348,0.9813061715076995,0.35191563472416276,1.3253825867826778
167,True,"ridge(alpha=0.0001, warm_start)",,226.99066321839777,0.11938618186614024,0.004089111548533198,-4.078569626863615,0.07059291838248517,-0.004336790302298185,0.004336611568471103,-0.00017514914212560934,0.0019897626616709532,-3.6227243010839756e-07,-1.7033226125496307e-07,0.7453758382537744,-0.07210028847907082,-0.0035768058884423893,0.7255965481496509,-0.07261088837672773,-0.0035718762090525893
168,True,"ridge(alpha=0.0001, warm_start)",,223.88042835969608,0.11573530226271957,0.004080779014199432,-3.7851148326001245,0.03936488970671953,-0.003350753800177386,0.004524391805018642,-0.002121967318004539,0.0038295535773710263,8.015006983451945e-08,-2.7666451701668922e-06,0.6726623890247457,-0.14334858154945632,-0.04156858913744964,0.6639095368905701,-0.14891771394533534,-0.041596059683497506
169,True,"ridge(alpha=0.0001, warm_start)",,224.97214782554343,0.12115393080825808,0.004094368862376581,-4.117613341508116,0.06008470478195574,-0.004197401994978788,0.005323704065598611,-0.002156054675005846,0.004270214879094106,5.851122823223678e-07,-7.699940015364771e-08,0.7098223702220247,-0.13189992115933571,-0.04056436200425429,0.6971862584251584,-0.13089583795502546,-0.04045644049424501
170,True,"ridge(alpha=0.0001, warm_start)",,219.76003710423493,0.12087794762347996,0.004079269025664535,-4.485983519215197,0.07477609082409066,-0.004721851871772048,0.005974324751331343,-0.0021125037002905833,0.003439607431588131,4.594097027036507e-05,-1.357042444260431e-05,0.7797408299544193,-0.10458584297878555,-0.05142813151998793,0.7840241625834864,-0.10402665519465493,-0.0514811670284501
171,True,"ridge(alpha=0.0001, warm_start)",,221.45372589691613,0.11785235742636198,0.004076056397109123,-4.379283851909749,0.07016506440787523,-0.005410259726272378,0.006625786856657177,-0.0015621937235464158,0.001976734337238213,-1.7956630610679752e-07,-3.0108845604352136e-07,0.6835934136854134,-0.09174414006275372,-0.024913260194997875,0.6820917067360358,-0.09359634100689343,-0.024958608268005673
172,True,"ridge(alpha=0.0001, warm_start)",,220.48369379455002,0.1175747788535301,0.004081290413545173,-11.430578231755835,-134.36530420043954,-1000.7288627881145,-221.14492237583346,-33.655656915645764,-0.1753222055878257,0.002603713934934386,-0.0015741817848198515,3.7865852580385986,-2.836836640659799,0.6841824866091438,3.7948896757349853,-2.9009414808075795,0.684548840672541
173,True,"ridge(alpha=0.0001, warm_start)",,221.17742511324658,0.11464325050429092,0.004080277156596093,-3.8181930124651724,0.055048531041276966,-0.00424365405438817,0.005047615364372478,-0.0011872883736251472,0.00228652938886342,-1.15007987106954e-08,-3.5642679210748286e-08,0.6693277892420517,-0.12096370092300159,-0.047899264161545996,0.6686917262245464,-0.12686019818374458,-0.04793681363492487
174,True,"ridge(alpha=0.0001, warm_start)",,221.84439552770263,0.11919880253317795,0.0040937644933393,-4.457303523078886,0.04758405659436231,-0.0036325822612754627,0.004657434077381783,-0.002001117356361075,0.003965021617069825,-3.9087177831127334e-08,-4.3840979802680865e-08,0.6671351815801454,-0.14023519562739858,-0.03775637393125743,0.6644973806388372,-0.14145032288617748,-0.03766148227973579
175,True,"ridge(alpha=0.0001, warm_start)",,215.83839788033058,0.12110964907743937,0.004083235154789207,-3.3563849379113453,0.05857146453641705,-0.0042529574584942425,0.005103078248972447,-0.0013813671997921356,0.00263932471193503,-2.796046411271992e-07,1.8334383664005557e-07,0.6908380619276173,-0.0769600354562393,-0.04764699284605787,0.7072540441627123,-0.07640210502180753,-0.047649800819503714
176,True,"ridge(alpha=0.0001, warm_start)",,220.96543479474522,0.12525521038013523,0.004089355728697569,-8.744145686165133,-102.70910860853938,-995.6376624361707,-255.12775796979574,-51.7288623237975,-0.6059937696881408,0.03010950039490098,-0.002426369888809096,1.1808709305957157,-1.5555712202414227,0.7671667809022509,1.1808805775258935,-1.4931825635986886,0.7660636994422344
177,True,"ridge(alpha=0.0001, warm_start)",,218.27682542210522,0.11757616519474995,0.00408992076468939,-13.703806859400931,-163.55366716333427,-1004.9492960643299,-180.1152269136741,-20.52308738280584,-0.024241751397279902,9.305338111712996e-09,3.6897752466230715e-08,1.568832838147034,0.6667889548644753,0.9118421155451122,1.5881697999546704,0.6818485431480981,0.9104052177857238
178,True,"ridge(alpha=0.0001, warm_start)",,218.8875509115881,0.11531528672157146,0.004074813136730465,-3.8689210031332353,0.05820739147214324,-0.004354786640231839,0.005044125417828274,-0.0008183761187950728,0.0013223667493702093,2.5053271869602037e-08,-8.349329864381176e-08,0.6659583521055795,-0.12880652426593497,-0.029142794855910335,0.6722857392476065,-0.13429807546878011,-0.029204749591633924
179,True,"ridge(alpha=0.0001, warm_start)",,223.88661301618313,0.12159640166195342,0.00407443367960714,-14.11712478025899,-165.66304822775712,-1003.8284188903182,-184.04130738431596,-23.288253049254088,-0.10112100984536097,9.305338111696822e-09,3.689775246616658e-08,1.3054050099246615,0.9528187171495519,0.6928095926497632,1.2883831603635978,0.9421246513130729,0.6943470975776693
180,True,"ridge(alpha=0.0001, warm_start)",,220.93982244549164,0.1215705901761497,0.004087571960268984,-3.7924169267020678,0.051401124741156,-0.004209028631242288,0.005318738780567742,-0.0017101230961270456,0.0026653763387640373,-1.4476791070619316e-07,-1.0113683947577153e-08,0.6515787450940956,-0.13325537234430834,-0.04491902584503307,0.6516596026482855,-0.13178774081270955,-0.04487401234744766
181,True,"ridge(alpha=0.0001, warm_start)",,222.7399687448593,0.12432664236514471,0.004090889456008728,-14.331317180625785,-168.79630745080817,-1003.836575231953,-181.33771324422727,-21.39661839280764,-0.11889416556331883,9.305338111723732e-09,3.6897752466273285e-08,2.2061001184436444,-0.18939643223597727,0.7012127782399029,2.18854234801492,-0.1831582138631272,0.6999420139380744
182,True,"ridge(alpha=0.0001, warm_start)",,222.48707044937174,0.12528644068277695,0.004078084664010922,-3.9116178697920683,0.05446446102377864,-0.004361264696156701,0.0055037430402423105,-0.0015754728507817435,0.0015949914468204578,-1.4684834974759286e-07,1.596380561178748e-07,0.6900067203279087,-0.17680957341927733,-0.044296564139133576,0.6852932182521073,-0.16967603851024304,-0.04435512310602856
183,True,"ridge(alpha=0.0001, warm_start)",,217.8765375132823,0.12338426578294732,0.004090384268715748,-3.4123653573457666,0.043532223507539325,-0.004008348483502283,0.005713558723436797,-0.002863840009075364,0.004535550059631896,-7.6333134602444e-09,-1.7010777904714496e-08,0.6340607997173173,-0.1642475930335954,-0.04082995864624782,0.6430553122601594,-0.16005087169364807,-0.04076099866100375
184,True,"ridge(alpha=0.0001, warm_start)",,221.68613690936502,0.11875854652019459,0.004080165111661944,-15.165571152773076,-180.9253365153625,-1004.7472429445423,-164.33857010474318,-15.572456606172839,-0.042376146141085966,9.305338111718378e-09,3.6897752466252056e-08,2.1256060582550598,0.11444747567387414,0.828856228055116,2.1187130166583605,0.11586710482963034,0.8295287688793532
185,True,"ridge(alpha=0.0001, warm_start)",,216.79542511709704,0.12291149496089268,0.00407679727381525,-14.34533161639072,-170.51053945462317,-1003.8840554058775,-179.66088300978942,-19.658806190297064,0.006588636149877447,9.305338111727363e-09,3.689775246628768e-08,1.6404626061791518,-0.3021468500835238,0.8704090600940038,1.6720301828733026,-0.29555913104333387,0.8718349446585147
186,True,"ridge(alpha=0.0001, warm_start)",,222.23920802583766,0.12606395774981227,0.004079052660118277,-13.12225462028314,-156.48803786085293,-1003.1980401631515,-195.19542624443906,-23.52580348802373,-0.0753966206858415,9.305338111711223e-09,3.689775246622368e-08,0.7183096955707787,0.9782960378956114,1.430797701666889,0.7141985082607788,0.9330355000262734,1.4323491908850907
187,True,"ridge(alpha=0.0001, warm_start)",,221.49301025006687,0.11651349045806894,0.004078863759130032,-3.9278050563015925,0.05603081301177716,-0.003953139743226967,0.004303083470348652,-0.0006983052230714387,0.0020931049067941542,1.44441970443221e-06,-3.334406502319372e-07,0.6756202161235355,-0.16737350973958948,-0.0094816663517883,0.6740164587262811,-0.1727147074501051,-0.009492387414017353
188,True,"ridge(alpha=0.0001, warm_start)",,222.37292835101914,0.11113743594677708,0.004089784242737953,-2.7804702552450555,0.04756030651387829,-0.0042807555718942115,0.005225512775453515,-0.0012790721544497267,0.0017160521379720693,-7.771726154654568e-07,4.5233061355967186e-07,0.6298003879020229,-0.04663238470101019,-0.05783434831279974,0.6258192238457991,-0.05044824507024392,-0.057745139409774035
189,True,"ridge(alpha=0.0001, warm_start)",,218.0928807246932,0.11548752271087459,0.004088935095052813,-13.481539111122139,-163.92918764707724,-1003.9918740916175,-185.2829716821664,-18.287735141722035,0.061011446267016205,9.305338111727489e-09,3.689775246628818e-08,0.9049779607412202,1.5098943852759261,1.3500320780170179,0.9169051347429429,1.5719195510949473,1.3482295952821466
190,True,"ridge(alpha=0.0001, warm_start)",,222.67158893686653,0.11459713393769282,0.00408475851075319,-3.382910953817039,0.04826069309412544,-0.0035688814407539987,0.00412080158805255,-0.0011289134547697252,0.002860217937992183,-3.7476317646125255e-06,-2.468449076960443e-05,0.6741039082580634,-0.10853484327020504,-0.03200392446919239,0.6689442544000576,-0.11387128940069997,-0.0319938744136461
191,True,"ridge(alpha=0.0001, warm_start)",,222.36833437350805,0.12060820715310429,0.004074880228562407,-3.99038518610225,0.05379909298398357,-0.0042410903347485105,0.005734879159619073,-0.0021877649702899075,0.0026546644414953574,-7.43940897392633e-07,-2.329325515326361e-06,0.7099522886000125,-0.14311989886734977,-0.055288651852741066,0.705479033872966,-0.14267305804036978,-0.05540527787862866
192,True,"ridge(alpha=0.0001, warm_start)",,217.80734140216308,0.11788710245970871,0.004076729366125511,-4.097428539112577,0.06124119004316923,-0.00412193703610597,0.004533521475720316,-0.0007872668462754858,0.0024269582137712692,-2.948428445843486e-07,-8.724819581631177e-07,0.715599194363071,-0.12011218141260833,-0.013956316621190557,0.7259809419666837,-0.12250098256253841,-0.013979412402196583
193,True,"ridge(alpha=0.0001, warm_start)",,219.424526018522,0.1172236432173512,0.004100956599983902,-3.8346125808219895,0.05654924870071934,-0.003939672817374136,0.004512688345911776,-0.0009421600767572593,0.0019894694733837833,-2.871978052755197e-08,3.4444192062538855e-09,0.7041175793607486,-0.1626469970663693,-0.01651389160480366,0.7090680377644022,-0.1668205872067559,-0.016443499205044558
194,True,"ridge(alpha=0.0001, warm_start)",,216.56630252383147,0.12503603723930937,0.0040806247661687636,-2.9672936730614685,0.04294985719274063,-0.003958177224743688,0.00470247680142717,-0.0010060754379004736,0.0011922314115492476,-5.837779370768662e-08,-4.9147601866538375e-08,0.5935417265515613,-0.11734240274425778,-0.0550617733054124,0.6056033444453168,-0.11283363686116192,-0.055100243520088125
195,True,"ridge(alpha=0.0001, warm_start)",,218.12038562957238,0.11942729502936066,0.004085476157579915,-3.702961154409314,0.05424598772159528,-0.004601528471193555,0.005846577072619798,-0.0018951075294171538,0.0031797419596060845,-4.323605419767742e-06,-1.6058358127852526e-05,0.6405685532821725,-0.11727202135675968,-0.025665027559718036,0.6489290984867098,-0.1180618613737363,-0.025652461227556107
196,True,"ridge(alpha=0.0001, warm_start)",,221.607529931702,0.11518048009296464,0.0040841800770939326,-14.538812155775783,-170.67826456137234,-1004.57155894544,-175.56519945747735,-19.984401292992676,-0.03560944605113052,9.305338111713164e-09,3.6897752466231377e-08,1.9134901280815462,1.0256348554548926,0.712539744173353,1.9079614865799837,1.070613457669973,0.7124168721491737
197,True,"ridge(alpha=0.0001, warm_start)",,218.93168409947597,0.12023662972139179,0.004087881793778268,-15.589311590351521,-181.0724444393408,-1003.5880314683575,-170.55266514401796,-20.64647969366572,-0.23016181170761318,9.305338111717725e-09,3.689775246624947e-08,2.512281585368763,-0.3985897320704963,0.4183694378933259,2.535639965237848,-0.39857322756373986,0.4179185107904129
198,True,"ridge(alpha=0.0001, warm_start)",,221.02110622957196,0.11812875482748235,0.004087383292065151,-4.240429656073766,0.05848591110605805,-0.004024844237732644,0.004643541448349723,-0.001123682141472972,0.0022908264772113027,-5.6733441080632665e-06,-3.276412090631021e-06,0.6971814313955511,-0.13795841712377227,-0.05570057325861038,0.6970115173963064,-0.14041431564749554,-0.05564732402660971
199,True,"ridge(alpha=0.0001, warm_start)",,219.96403588466907,0.11224394857317276,0.0040748492898104345,-16.543525049620897,-190.9224434698414,-1003.4626647859261,-160.6540415771924,-16.23583116341369,-0.023008326164325937,9.305338111738068e-09,3.689775246633013e-08,3.2135585001541385,-0.7048909550121508,0.36776728351229654,3.2282147819942106,-0.7550536524282349,0.36854585098041115
