rep,n_loans,central_trapped_b,central_share_pct,null_trapped_b,null_share_pct,marginal_b,marginal_pp
46,82278,744.8943137753854,97.40385945784786,712.6454606367711,93.18693539130498,32.24885313861432,4.216924066542873
47,86711,739.2656640847383,96.66784604860796,708.4131771164134,92.63351359497887,30.85248696832491,4.034332453629091
48,67127,743.2857381359773,97.19351891340995,708.432930718476,92.63609661520536,34.85280741750137,4.557422298204585
49,76827,746.7984259056791,97.65284494062205,715.1352436417046,93.51250436049732,31.663182263974477,4.140340580124729
50,73684,744.5299560126718,97.35621531336265,706.3078683017516,92.35821923428044,38.22208771092028,4.997996079082213
51,58035,742.8641238761904,97.13838779568458,711.994150342399,93.10176876403551,30.86997353379138,4.036619031649067
52,76049,742.3457148313564,97.07059959968028,710.4319558957654,92.8974931164547,31.913758935590977,4.173106483225581
53,70713,742.1456366686957,97.04443698187534,703.4659953292236,91.98661028185039,38.67964133947214,5.057826700024947
54,89111,740.0506975033924,96.77049857711597,710.283705402975,92.87810758766588,29.766992100417383,3.8923909894500923
55,77550,742.7318688989369,97.12109387226648,709.5966221565982,92.78826321816501,33.13524674233872,4.332830654101471
56,65352,744.46275965974,97.34742858483484,714.7440911475907,93.46135648373321,29.718668512149293,3.8860721011016324
57,62602,739.563086322407,96.70673757093773,706.0922220918715,92.33002090771069,33.47086423053554,4.376716663227043
58,61754,744.6966988991835,97.37801894427112,715.2705098525869,93.53019203880352,29.42618904659662,3.847826905467599
59,79977,742.20178760689,97.05177939004137,715.4752212363612,93.55696050580055,26.726566370528758,3.4948188842408285
60,63371,743.0516704751949,97.1629117613444,700.4599043603139,91.59352785815842,42.59176611488101,5.5693839031859795
