beta_rate_gap,beta_burnout,beta_friction,trapped_b,share_pct,cpr_r_lag0,peak_lag,n_strata,replicate,runtime_s
-0.16547953718212755,0.0011469131664511854,-0.24803943608526938,1257.2829338512965,164.40481276721096,0.06509790152044512,-3,200,35,6.3
1.040501596459574,0.03273554337166413,-0.1036295735715564,862.3671108860931,112.7648356504275,-0.31220078378489885,0,205,36,6.2
1.0336001726095096,0.07702045853265238,-0.10858991824261147,851.7891747179408,111.38164371457462,-0.39541373864961393,0,199,37,5.7
1.0481767606810277,0.11823083850728844,-0.11699966652511296,835.1074345235808,109.20030624514436,-0.40215337714141824,0,201,38,6.2
-0.8174120700635823,0.08734677622440513,-0.24803936158187997,1265.116157251844,165.42910061194124,0.1853047317970324,-2,207,39,6.6
1.091833128460402,-0.009480769469914468,-0.10290200500265761,861.045318553264,112.59199546056647,-0.1630709197287882,-3,192,40,5.8
1.0645554440319924,-0.00992987420856266,-0.10125667037661666,894.0485897496794,116.90756873024542,-0.3721655832452183,0,194,41,6.2
-1.1318411136504074,0.5785845562144752,-0.24803925087125836,1272.2933475268649,166.3676042626231,-0.1313017191845502,1,201,42,6.5
1.0542996780548832,-0.02638412251756611,-0.09722449958660032,860.1352496223591,112.47299304021836,-0.29927110319023476,0,204,43,5.9
1.0252477736416812,0.12063842266402817,-0.11337406061206114,929.407106513934,121.53111858671797,-0.41541377777607896,0,202,44,6.2
1.1118579156978259,0.09734281623206731,-0.11627907245266185,872.2731204396762,114.06016512804823,-0.16746994228732584,-3,195,45,5.8
-0.10121586457132536,0.4508232744673688,-0.2480394151327541,1257.5191813317824,164.43570495682894,0.07489390737824686,3,200,46,6.3
0.42021225977010473,0.9517765214374099,-0.24803931463608034,1248.1099099987077,163.20532995519625,-0.06678885925326075,-1,197,47,6.6
0.945884097439265,-0.024694431638285955,-0.0876290894514864,880.0984652132177,115.0834227478682,-0.4847982742465507,0,192,48,6.1
0.9895319419423445,0.07212468915674636,-0.1049595798117052,902.8074600755872,118.05289600480893,-0.4493212157711566,0,197,49,5.8
