rep,converged,fit_method,failure,gap_std,burn_std,fric_std,head_const,head_age_linear,head_age_spline_12,head_age_spline_24,head_age_spline_36,head_age_spline_60,head_age_spline_84,head_age_spline_120,head_rate_gap_bps,head_burnout_orth,head_friction,head_m_2,head_m_3,head_m_4,head_m_5,head_m_6,head_m_7,head_m_8,head_m_9,head_m_10,head_m_11,head_m_12,resc_rate_gap_bps,resc_burnout_orth,resc_friction
10,True,"ridge(alpha=0.0001, warm_start)",,222.7445041008687,0.12769080543648798,0.004078549888923255,-14.592847533573641,-174.30762007058408,-1004.8714705987153,-170.66461214038898,-15.229122698169975,0.017725173431442767,5.601148119502796e-07,3.4395419565373805e-07,1.9184796656924692,-0.3752369416747888,0.846305061640619,-0.8179730802187433,-0.7249238276986641,-0.6513147254749281,-0.6431031569428165,-0.5987157354785914,-0.6305009299565671,-0.6212306158910015,-0.5465774480255189,-0.45391840937693984,-0.4749876299565525,-0.5407917574273655,1.9031722390253782,-0.3533171936637251,0.8473271936242469
11,True,"ridge(alpha=0.0001, warm_start)",,217.65089413279276,0.11749461357226187,0.004078999112571026,-4.106203900571879,0.03303485624751754,-0.0034660473794259077,0.004393318983552944,-0.001754121566958142,0.003746045611130429,3.584600195098992e-06,-3.784955679397322e-06,0.5705978199170123,-0.14115649408327535,-0.02935450813387208,0.12649563538424538,0.4071250277316348,0.1803626996125371,0.13785798727959922,0.2682746767854775,0.13467416035597868,0.3657572752244583,0.3979124754307989,0.39047676218950134,0.26842708782359137,0.15172642375400325,0.5792920166148781,-0.1444447351621625,-0.029386724543967003
12,True,"ridge(alpha=0.0001, warm_start)",,219.69791837630916,0.11515912619666317,0.004077572433991927,-3.5973854544449617,0.042778142122064565,-0.003928656011202594,0.004583341821500423,-0.0008546538719988782,0.001309834077923904,1.491119099800074e-07,-7.746986211127408e-08,0.6427374395991873,-0.10952865009570008,-0.050987403989881816,0.15017149401145366,0.42576909618130615,0.1919931561610376,0.11023164090595579,0.2238009922732136,0.09233237952847002,0.3154003758972051,0.3447082825406643,0.358943187088964,0.2613869790570845,0.14604578584150002,0.6464509044100768,-0.11435316395226315,-0.051061221654509735
13,True,"ridge(alpha=0.0001, warm_start)",,218.4817918390442,0.12233174860288554,0.004077412423679,-16.244624710580442,-190.31936179016085,-1005.685673057239,-147.38578192305874,-10.492919969851926,0.17163373603486207,5.601148119494318e-07,3.439541956532175e-07,3.121402263992251,-1.3124702098607117,0.3423144809318601,-0.9344366409930587,-0.8638814697204914,-0.764730803197367,-0.7532277337794477,-0.7282456570595959,-0.7544361475595764,-0.7945897054693232,-0.7202510243444799,-0.6101538692724002,-0.6217214077722139,-0.6979373648726084,3.1569113251807726,-1.2899387288342732,0.3428235240196008
14,True,"ridge(alpha=0.0001, warm_start)",,219.8318969293987,0.11926138473361184,0.004089333386427913,-13.571603745278313,-155.50024681369266,-1005.8643012857547,-182.56529491467484,-16.168657082998777,0.5743609627436389,5.60114811947124e-07,3.439541956518003e-07,2.4850659010627005,0.05055151758927484,0.6068821279479321,-0.7315435728289361,-0.5890460274326238,-0.5351168643793487,-0.5500515272138204,-0.5050340505686158,-0.5450817013104807,-0.5476404164343724,-0.47831729624425445,-0.37895108054650173,-0.4033019510506093,-0.4859115135719341,2.497900263271394,0.050962785955805855,0.6060128249747088
15,True,"ridge(alpha=0.0001, warm_start)",,217.61451433575954,0.12202418922674399,0.004087640713145234,-4.113025526331724,0.05917370125419417,-0.004396519604842882,0.005106920241539479,-0.0012426992662049312,0.0027739037388240903,3.1087772126542204e-07,-1.4107105347156025e-07,0.6689038034007353,-0.17519035077689804,-0.011361214565205016,0.11682114360143865,0.4362910436025888,0.2638390950689417,0.20165506346797232,0.3266767164383326,0.19688559119824106,0.36745354417608417,0.40388328846682414,0.41663008141001895,0.3047360835677288,0.18768935081601518,0.6792094161132046,-0.1726168004545995,-0.011349638555540822
16,True,"ridge(alpha=0.0001, warm_start)",,221.71481937755124,0.11582476031371568,0.00407670468165108,-4.053083110732964,0.056588337181130245,-0.003959280597327564,0.0037200590652660304,0.0001557904016332373,0.002375102150998181,9.024298782669624e-08,-1.9693935639367146e-07,0.679257912560609,-0.2389946210373557,0.06888077456855551,0.07481009721508938,0.4300819381240029,0.32833652831182486,0.2883132366578819,0.44280474174200884,0.32873380973164534,0.4177843407336605,0.47728893826106045,0.5241721291881111,0.35525187804687997,0.2575763803755935,0.6769675863984851,-0.24808786827771523,0.0689951805233315
17,True,"ridge(alpha=0.0001, warm_start)",,223.96016549932412,0.11683278488816742,0.004084612507854374,-3.920766075830478,0.044846211736736745,-0.003682980778332064,0.0042784429557910135,-0.0012618338898882327,0.003472069449011206,-9.448327952320998e-07,-1.4835714656029732e-07,0.6408484579925621,-0.18828800835026593,0.0022507975863166477,0.10580909153562937,0.416857894094176,0.2349649121559249,0.19792405958182244,0.3378511176896927,0.20893999211874728,0.4065766395247476,0.4397752936266375,0.43788026337118724,0.2959375203129892,0.1951412508457631,0.6322843826434792,-0.1937656295621458,0.0022501712066025337
18,True,"ridge(alpha=0.0001, warm_start)",,226.18256716207375,0.11807713927235515,0.004095215820768687,-3.7713158728799114,0.04894166042130893,-0.00413902654721204,0.004726275876929823,-0.0011174471885963672,0.00329778841839227,-6.07319838972524e-07,-2.369877414409746e-05,0.6177354572637956,-0.17172006423380992,-0.0019299803445344242,0.11271887470803892,0.42663851681221504,0.2511889824750631,0.19568529195183884,0.31582189507839814,0.18697108978854834,0.34800479761428343,0.38412188773803585,0.4020179210020693,0.28873141871953656,0.18581179655470145,0.603491686890268,-0.17485337948494759,-0.0019244475407178873
19,True,"ridge(alpha=0.0001, warm_start)",,220.04971272607534,0.12545748439070786,0.004090019328321399,-3.9871665406828645,0.05640226948600933,-0.004645461385168513,0.005758390970817307,-0.001456784906711114,0.002208964386829748,2.4917410596822437e-07,-2.703482992281826e-07,0.685415061943567,-0.1674302133903272,-0.015621269529306096,0.12716379165099043,0.4452172953085212,0.25750999564934984,0.165213611753412,0.2754103966732392,0.14958323399455833,0.3052474644348159,0.35485465621290146,0.3781836437948121,0.2826070701938,0.18102758564977312,0.6882729932774511,-0.16045603887061416,-0.015596277385241594
20,True,"ridge(alpha=0.0001, warm_start)",,217.50673400213842,0.11336022780510105,0.0040813289970150525,-14.95748014519945,-178.6183623618783,-1004.8225022693493,-166.5653611936638,-13.4986570436595,0.13036745871918995,5.601148119497045e-07,3.43954195653385e-07,1.058074466283943,1.334576680180796,1.1826733876349154,-0.8679617508788097,-0.7683450434719815,-0.6831525476396174,-0.6744786772224451,-0.6319687085622593,-0.6567749792386933,-0.6501373025222481,-0.5713564971392306,-0.4690526635144222,-0.48440888696783946,-0.5491786680596497,1.0749083035681204,1.4154731409880619,1.183295478310314
21,True,"ridge(alpha=0.0001, warm_start)",,220.99297158496358,0.12219962879649228,0.004088026765532305,-3.8684441030282297,0.04291227018386645,-0.00354481347086488,0.004209155785174341,-0.0014497888343478558,0.0035743004096074186,-1.4919559796518421e-05,7.20706554920197e-05,0.6564305880200362,-0.21597934641709507,-0.010832107506418819,0.1367468511433413,0.4649707518508898,0.27458814426360223,0.1708369054275419,0.27530534550783037,0.14849220432878057,0.3064808978446435,0.3609268865511852,0.38619383020845754,0.29374904014502157,0.19108913734881253,0.6563541555356244,-0.21250108260336995,-0.010820048720420737
22,True,"ridge(alpha=0.0001, warm_start)",,220.0996706044055,0.11916300315120511,0.004089860008413287,-16.627987165007802,-198.1300676156752,-1007.2725191201625,-124.87162153055289,-0.9525377289079732,0.39898771171740416,5.60114811948486e-07,3.4395419565263664e-07,2.960134180599992,0.025047930621104997,0.7109746421792391,-0.9864302446787796,-0.9194473501327526,-0.7987628301527869,-0.7902240611835605,-0.7661575836666707,-0.7839977357406978,-0.8234584546602712,-0.7440542313684245,-0.6261292654527357,-0.6314115944518064,-0.7056205654675392,2.971802174575883,0.025272559220453676,0.7098648202483052
23,True,"ridge(alpha=0.0001, warm_start)",,222.8242471901485,0.1155451301900624,0.004075606176324961,-13.313052896275511,-158.7899892063223,-1006.177387080468,-177.7894698646377,-18.038973658286835,0.14693518176052975,5.601148119493956e-07,3.439541956531952e-07,1.5077099966584717,0.9360474435124946,1.080949919187468,-0.7571150863110334,-0.6120515669676901,-0.5439088576023866,-0.5420194106139964,-0.47989121127278733,-0.5135456932910528,-0.482856519055571,-0.409269842233252,-0.32200068349837585,-0.35699100093125635,-0.43296709529064803,1.4951448093542954,0.9740136119274851,1.083037132604354
24,True,"ridge(alpha=0.0001, warm_start)",,220.3648998159721,0.11653037828226952,0.004084759504529908,-3.8121606020588503,0.04872178977600396,-0.0037510208319274105,0.003758164887323269,-0.00028694474893147865,0.002159941121985375,2.8571965277716803e-07,2.944559204605896e-07,0.6448845560280221,-0.17097431054518014,0.002675115622742332,0.10916309184436525,0.4330944701805539,0.261142907714747,0.18594687315997518,0.3106032644773738,0.1857847226203365,0.340066663003833,0.38658238426346997,0.40865216399632454,0.2909730732629073,0.19357799690304836,0.6466472679699762,-0.17640484779539548,0.0026742749170010098
25,True,"ridge(alpha=0.0001, warm_start)",,221.77476119652405,0.11751588892250754,0.004087991614503077,-4.3432657351744055,0.04239324398255458,-0.003826241025709997,0.004890868750006908,-0.0018505107377138515,0.0035185161886503646,9.00554728841419e-07,-7.748440143981995e-07,0.6510306785047786,-0.1411860490979177,-0.030769478655659415,0.12667405797411568,0.413221545464438,0.19361521691230146,0.13857714969834165,0.2590823068507928,0.1321124107963365,0.3574713701606568,0.3905518982527671,0.38770473499582314,0.2697816889318039,0.15786508572297564,0.6486601602740192,-0.14444882257434155,-0.030735488977488006
26,True,"ridge(alpha=0.0001, warm_start)",,217.80317635821947,0.11627853984058409,0.004088060259819275,-4.011531159817032,0.05956922521297974,-0.004278697282207558,0.004452935676325398,-0.0005081293931220336,0.0028278970857446447,1.0708546445638664e-05,-3.0780221300584655e-05,0.6887619993252789,-0.17072377049214837,0.02646151267082683,0.09316589698531508,0.43947644115296325,0.29785897578158116,0.21217086315572223,0.34643758461987195,0.22517486948642385,0.3417377783961306,0.39782783883712847,0.43931220312880964,0.32051072277453113,0.22305024318294414,0.698767761370846,-0.17652785138456462,0.02643183796970441
27,True,"ridge(alpha=0.0001, warm_start)",,222.676482589267,0.1161340663536047,0.004093116052802187,-3.741499468000314,0.03895262162932918,-0.0034648300652794354,0.003923675836954654,-0.000813596096700634,0.001903372438625062,-2.6263759410744184e-06,-1.4245991967240447e-05,0.6511649120693206,-0.16309547808396746,-0.008428701496984572,0.1220230744907403,0.4289446069810876,0.2191209450707545,0.15928156953853317,0.29727404021455267,0.17976681788579382,0.37465686257779013,0.42382415106866367,0.43328728762906477,0.3053681997046561,0.18971748383171655,0.6461666346155428,-0.16885001296294222,-0.008408849901335533
28,True,"ridge(alpha=0.0001, warm_start)",,212.97653116447717,0.12011534051764404,0.004077787414631296,-3.16274026486531,0.0424184816447105,-0.004080116805547239,0.004926269956416843,-0.0014012511101429567,0.002826172074771041,2.7281794303676366e-06,5.640087680932075e-06,0.5688858962682821,-0.1398753918674357,-0.026132998683116658,0.12466191845772848,0.4241149749406846,0.22917842146562672,0.17377256556865112,0.28357121832981536,0.14345741253873096,0.33337366306350835,0.36067562277647447,0.36976230209965205,0.26167748645057026,0.15435429462460176,0.590230039193837,-0.14001083652906193,-0.026169453341057563
29,True,"ridge(alpha=0.0001, warm_start)",,223.0325785390819,0.11758090849409551,0.00408718818053684,-15.479025282931751,-177.0352388581147,-1004.2499106837032,-170.84454318379508,-20.920788361700772,0.0516313144878622,5.60114811948103e-07,3.4395419565240153e-07,2.6966110201975875,-0.1758631822726549,0.3287546158121989,-0.8865377795145624,-0.8037743482557688,-0.7025071868091496,-0.6942364719056044,-0.6599332748637138,-0.6851245960925394,-0.7149713830413027,-0.6448150386227559,-0.5355288611466951,-0.5598135221934002,-0.6436381417701272,2.671639713872666,-0.1798278396961355,0.32845600831581845
30,True,"ridge(alpha=0.0001, warm_start)",,216.2777640715786,0.12389367728473583,0.0040837306566667885,-3.970248476908722,0.04488865447147574,-0.0036226775822794798,0.004406867411240834,-0.001607749956110699,0.003751492113716665,1.06044473031626e-06,3.334875485365018e-07,0.6626250113965167,-0.1982331874651048,-0.004639646649118308,0.11802988237594976,0.4404075340423699,0.24192887313925862,0.18564924980020486,0.3205670158839223,0.19425110836487414,0.3818039363723308,0.4280125644423585,0.4336170669129226,0.3156309373142904,0.19634206372015364,0.6769924800590736,-0.19237384784026956,-0.00463935708930349
31,True,"ridge(alpha=0.0001, warm_start)",,216.19179003807258,0.12430598219995015,0.00408235422729104,-12.62983742314386,-152.3629267973941,-1006.6180199010689,-181.19953845436368,-15.042332140209878,0.3772621574600847,5.601148119492026e-07,3.4395419565307667e-07,0.7499689174966314,0.5490819666489999,1.1708654209178337,-0.686218247331102,-0.5219063685616304,-0.4817813621251086,-0.49119055502006564,-0.4287408755191876,-0.4727901378423571,-0.4347789951176902,-0.358931778378363,-0.2714586541407529,-0.305070185776551,-0.37797715965821843,0.7665349443074784,0.531084910356258,1.171187098235049
32,True,"ridge(alpha=0.0001, warm_start)",,220.8899465434344,0.12248826400320434,0.0040938400721386705,4.002269860141568,-30.960825396482377,-917.0342108599013,-448.4921194400119,-163.0589245856934,-4.22469396858102,1.2533396417907205e-11,2.238865885218021e-11,-3.5716450000972277,0.8160219293255678,-1.4151840451329452,-3.6510867289912543,-3.1569707245709173,-3.288283117777095,-2.7079538872645266,-1.9607792871849263,-1.4829708574749634,-4.173992530023371,-3.465378676651459,-2.492124339248815,-0.74326678503217,-1.168329364277533,-3.5728947833547426,0.8009882796229232,-1.4116012562762141
33,True,"ridge(alpha=0.0001, warm_start)",,220.1134511661154,0.1195701169626104,0.004090447576983953,-16.444329525317936,-195.2330962340705,-1003.7835181232799,-153.74249045060512,-11.349030241636598,0.07316682730101948,5.601148119503228e-07,3.439541956537646e-07,1.3565249522834342,0.43820742883827674,1.067659429939679,-0.9781099051399991,-0.9211453965434956,-0.8082107653436181,-0.7907302400279519,-0.762089167629858,-0.7757057070795179,-0.792266012288537,-0.7076969241802945,-0.600418400305843,-0.6071478703615114,-0.6657273101381589,1.3617867196282916,0.4406318569480632,1.065839704256911
34,True,"ridge(alpha=0.0001, warm_start)",,224.03423679968415,0.1191278227280019,0.004080900461156646,-14.850023609465602,-168.08826725608006,-1003.3000536789926,-184.7706873705565,-22.272285408916314,0.17543039600275573,5.60114811947975e-07,3.439541956523229e-07,3.275002228258093,-0.8113840789457165,0.04068294769379294,-0.8108638243158827,-0.7118294960566266,-0.6413966128035337,-0.6408548122263784,-0.6046639223657737,-0.6440745768249695,-0.6690774479946295,-0.601952949949219,-0.5032019573507391,-0.5275386732755273,-0.6113211315153017,3.2301679131637338,-0.8189022951603891,0.040708621446648156
35,True,"ridge(alpha=0.0001, warm_start)",,220.5365645503594,0.11683667620267113,0.004071155771726533,-14.674391533322245,-178.56213868540522,-1006.097360225031,-159.08818867538182,-8.878484015633909,0.2504883094529439,5.60114811949963e-07,3.439541956535437e-07,1.422437337679368,1.155038958487734,1.3294525919066256,-0.8490712121947206,-0.7467178131696458,-0.6726507549589321,-0.6656939005783813,-0.6165322204025132,-0.6387858045495446,-0.6150431795714744,-0.5300409416980304,-0.43577579522295284,-0.45299086144294964,-0.5128738820935882,1.425215148013658,1.1886014351190366,1.3334757448257313
36,True,"ridge(alpha=0.0001, warm_start)",,222.24531830555304,0.13237380848457336,0.0040897658935525666,-13.77077962024907,-165.60661963962255,-1004.5502373301717,-180.7671493375578,-17.48242630927485,0.05407273455393667,5.601148119487716e-07,3.439541956528121e-07,0.7856650562774099,1.1675423305553418,1.6013575895712555,-0.7776895431822963,-0.6672287188199065,-0.601681977005569,-0.6022685342861098,-0.5469431792857345,-0.5695375287971186,-0.5307930122581603,-0.44845534465274894,-0.3570563536972252,-0.37834596555099476,-0.4335222500994612,0.7811468890454903,1.0604480122123665,1.598894685112952
37,True,"ridge(alpha=0.0001, warm_start)",,221.29569471332664,0.11284569749922928,0.004088718236131216,-4.216356242240617,0.06642782265930997,-0.004828883391087838,0.005700548251590639,-0.0012046913504955717,0.0018408612341842463,2.973473059996721e-08,-3.9002971733564674e-08,0.6897993784867853,-0.14220327720609138,-0.04352155765093732,0.14284213792704092,0.4388488018484021,0.22394221164855266,0.14989098073878118,0.2629312555950201,0.13078426071653815,0.3417753858339749,0.3763605508321911,0.37902133383740344,0.2764364142128649,0.16354266647559443,0.6887755542231888,-0.15151073707256682,-0.04346575547948793
38,True,"ridge(alpha=0.0001, warm_start)",,223.82145245132915,0.11950185948311494,0.004079552706226132,-4.260862914637608,0.05824361919191429,-0.004186715155109554,0.00490384639600033,-0.0012811100629670264,0.0030058934850766064,-3.960339318670486e-07,-3.753880943001864e-08,0.7113634636062236,-0.19347473754068917,0.007195284409433511,0.10857338757481119,0.4395069386731519,0.28536971120789567,0.23262500744641973,0.3667686007995717,0.24050839126578366,0.40547440534368606,0.4372006142050687,0.45089336253809637,0.314401920129642,0.21198774993501715,0.7022920252835574,-0.19465627758510734,0.007202203725441523
39,True,"ridge(alpha=0.0001, warm_start)",,222.84195502840777,0.11026434692430037,0.0040777349654802396,-4.302200099447671,0.04712265003313613,-0.0038591168810705083,0.004276811728901649,-0.0010942052146472312,0.003938967114734048,-4.498149416401913e-07,-1.9226252502039267e-07,0.6213033654213672,-0.15259556334562788,0.01153140673900295,0.08850053021502097,0.4014999462517702,0.2521170210369701,0.21905765535432153,0.3534549008387675,0.22244935696212076,0.37782268217999765,0.41583085227368866,0.4335506521900262,0.29633955651647753,0.18945272403743563,0.6160764915306521,-0.166389381845603,0.011547641192804547
40,True,"ridge(alpha=0.0001, warm_start)",,221.73267197323895,0.11729884122035918,0.004081938209399788,-3.7427336187747575,0.047589551470366274,-0.0037707404570163612,0.0043398276152096585,-0.0013896808921346293,0.004222048070538779,2.511965708734602e-06,-1.8097123586514838e-05,0.6278479748905604,-0.1932351804823995,0.0001161124424230949,0.11542728500669577,0.4288403837596454,0.2418574984463031,0.17814066229652667,0.30765915845671243,0.1882024148396231,0.37712175460425873,0.4245417206981757,0.4283491309648158,0.30442751873050466,0.19582786769526195,0.6256806129470147,-0.19806661812793572,0.00011615617959022795
41,True,"ridge(alpha=0.0001, warm_start)",,219.11379855076478,0.12145185118797382,0.004075900891107,-15.75761192950554,-183.92690004748653,-1005.4796895055638,-156.50403587130032,-12.651957555598065,0.17589653600404456,5.601148119498606e-07,3.439541956534808e-07,2.9732253976297693,-1.732167618365723,0.29828031299124413,-0.8949116589069801,-0.8198368658039775,-0.7244536901851261,-0.7139280988272168,-0.6828609230293631,-0.7154057478611368,-0.7437966056027487,-0.67578752545171,-0.5720824367863023,-0.5917206280127337,-0.6684996621508236,2.9983753381367313,-1.7147649098702986,0.29883465514087715
42,True,"ridge(alpha=0.0001, warm_start)",,216.37434719408307,0.11723708474420882,0.004085280532474638,-4.096082718111895,0.04746126024274462,-0.004546649713214712,0.005366999116935785,-0.0012028904307797407,0.0027312033689308275,-3.135430208920113e-07,7.056621143201873e-07,0.5706982361430025,-0.1866452171276701,-0.00856447116170959,0.12831651375034234,0.43954920591972474,0.24246455112262724,0.18156155869921176,0.3030916454589161,0.17196417530063068,0.34525934986028134,0.38505382934464516,0.4044417900487397,0.28844789727116005,0.18848918406954693,0.5828122220209618,-0.19141266319687839,-0.008560687663400525
43,True,"ridge(alpha=0.0001, warm_start)",,217.7045331594148,0.11820025440496103,0.00408967902757485,-3.6586756736344612,0.03922456303754824,-0.0034019187673035157,0.00357663813986325,-0.00032595430237257423,0.0016223249960122972,-3.526620608568464e-07,-1.473610441231287e-07,0.624638744579487,-0.15819969719263652,-0.004621450512954105,0.11155590045587738,0.4240470581176306,0.23553024242715526,0.15988275069368385,0.2832394405512296,0.1581004157588804,0.32281166031949043,0.37437400788889974,0.3951739423324398,0.2860569649005132,0.18210873407547418,0.6340001163199096,-0.16091852665835407,-0.004614440684475504
44,True,"ridge(alpha=0.0001, warm_start)",,219.99517076173225,0.11974997286607324,0.004088343191367746,-3.866337155689314,0.0527152948030206,-0.004473984446672614,0.005430440241406373,-0.0013154381441298937,0.0025658937405233714,0.000548526111855432,-0.0002788527294452163,0.6571885081998696,-0.15140605292217946,-0.0067461354908728635,0.11237148349877978,0.42489437514182193,0.2511912283026978,0.19072104752573718,0.3202394924910273,0.18810268691323265,0.3607651267745054,0.3958577100303029,0.41436182519197734,0.28873615164580146,0.18719822808486591,0.6600923568975288,-0.15201506344011353,-0.006738103841516717
45,True,"ridge(alpha=0.0001, warm_start)",,225.6949045651411,0.11441019087878562,0.0040900160888665575,-4.5674007913527666,0.06598391339094693,-0.00490042275946141,0.00552829087011541,-0.0012542497172114764,0.0043027706360226625,1.7089544162666164e-06,7.78991459621845e-06,0.6798467874350971,-0.14743809490206225,0.045975918213865014,0.06699035406966189,0.4032891375552058,0.2923859219859185,0.24374807287320427,0.388261669146639,0.27284157479523996,0.3902319212569734,0.44466839117035645,0.47698347449547573,0.3201809503556443,0.21680453301135855,0.6656059359777065,-0.15494009267848302,0.04590239865549546
46,True,"ridge(alpha=0.0001, warm_start)",,221.4565957042516,0.12450559584467048,0.004084038441668192,-4.255745800155745,0.03743742747568735,-0.0027129544638406144,0.0026985941687365056,-0.0005457291093155093,0.002942620006941151,2.8831259116976345e-07,-4.0864513808556604e-08,0.6949255578635125,-0.1700233571027576,-0.00824612392885744,0.11830269954456282,0.4378861267713964,0.2469354682088323,0.17732722207822185,0.29958503932048963,0.17906792616959868,0.37481402614653664,0.4281230342768358,0.4340730251165611,0.302472497800059,0.1987121671647413,0.6933899710385473,-0.16418690905644182,-0.008244987876139405
47,True,"ridge(alpha=0.0001, warm_start)",,224.63320427749107,0.11476235320937984,0.004077911875488295,-4.244828600601561,0.06709288270086067,-0.0043163392456135085,0.004356035937210379,-0.0004936734737472808,0.003226086818423108,-8.286495953417409e-05,-5.888270460386299e-05,0.7097592412700063,-0.1368622107722843,0.01919691441413494,0.0883101061514006,0.42858215179338205,0.30335823758738045,0.23539739368840717,0.3657646756271351,0.2368688223958373,0.37111760497472374,0.4217042306579844,0.4443819943927253,0.30746340411143086,0.20686118025863606,0.6981761270178789,-0.14338473469462693,0.019223106745613935
48,True,"ridge(alpha=0.0001, warm_start)",,225.9557470741308,0.1252532347076394,0.004074302104903916,-3.585913498931722,0.04919102862147217,-0.004077272592658989,0.004418021427233637,-0.0004567371065462651,0.0011728025714113578,7.023087857049037e-08,2.8452365386190438e-08,0.661986680207184,-0.20035488784392874,0.010348273810785402,0.11790446179334901,0.44690226202383027,0.27722944365092783,0.20872758890607,0.33984362289739317,0.21660074250396288,0.3660944642115952,0.41312871750631264,0.4420961879602107,0.31245488856100034,0.21595033505795128,0.6473717597073886,-0.1923223701021183,0.010371573953573212
49,True,"ridge(alpha=0.0001, warm_start)",,223.6069151468731,0.1192523395205704,0.004097967567322921,-4.368428796676091,0.04745955017715648,-0.0036876161229437206,0.004278795481692136,-0.0009703842521010623,0.0027835398459675185,-1.923371716366792e-07,-2.4483345424521523e-07,0.6825128777187419,-0.20775400075209186,0.020740981209336033,0.10769021045709565,0.42677999680552947,0.23851678009922728,0.18292960879262163,0.3362066787707989,0.22540934842380742,0.40048400140840185,0.46070735502421856,0.47309390214853286,0.3305559224596182,0.22178282373709765,0.6744558266939823,-0.20946009632703558,0.02066763420378113
50,True,"ridge(alpha=0.0001, warm_start)",,224.96586609649074,0.12349043448262458,0.00409811960528532,-3.450978394874332,0.03752881945862639,-0.002861332024059961,0.0028913606253010158,-0.000287618402524738,0.001682826951481899,-1.5513033271059875e-06,-8.988992751228928e-07,0.7341652926490542,-0.13935251935348433,-0.03535132415022378,0.13745655507597404,0.4438150790840394,0.2427048782113928,0.15629813142977284,0.26228493408687054,0.13079546828451422,0.31994916181627314,0.3615653789341045,0.37283061287929176,0.2761051016663885,0.16129748988131826,0.7211159683373628,-0.1356751520909378,-0.03522500323780651
51,True,"ridge(alpha=0.0001, warm_start)",,218.15320568728384,0.1272415955508308,0.004071095638960219,-3.7900676768141666,0.04503056745928387,-0.0041279761155407655,0.0054320213337339,-0.0021458650075029144,0.003923883538027729,6.411071843083397e-08,2.1348963486550832e-08,0.6060717708770571,-0.13998761274385857,-0.034563177031289596,0.12859382207543266,0.4147458361102256,0.19357187495381117,0.14297507197839476,0.2683439156650274,0.13906862994127508,0.36140470802932256,0.3944672693580462,0.38403882514722953,0.26752908865583636,0.15424645072293988,0.6138897019255118,-0.1322754696232938,-0.034668283234148924
52,True,"ridge(alpha=0.0001, warm_start)",,223.19112474497157,0.12976515341656494,0.004079919586286808,-4.017740341109104,0.05095821983376153,-0.003293144201905371,0.002512013360166248,0.0008460521027595251,0.001341010308987403,1.1495305545682814e-05,-4.292854483389745e-06,0.693567566599338,-0.2072914628693746,0.034246166019399366,0.10353389092790022,0.4489457332062782,0.29045296540573673,0.20774060541407885,0.35178267250761575,0.24848175799157213,0.37472950873744715,0.4434305400728872,0.47393189912904865,0.34246350205091763,0.2448761773149479,0.6866568331302703,-0.19206230774361394,0.0342760162141726
53,True,"ridge(alpha=0.0001, warm_start)",,216.42554086908783,0.1275765658616511,0.004084953688046189,-18.13628366402506,-205.87185762745455,-1004.338860584464,-135.01674863998167,-9.272023757097015,0.20691511416453723,5.601148119492639e-07,3.439541956531143e-07,3.5099379924255762,-1.5353497312932372,-0.28207191023644695,-1.0535766034807696,-1.0297355320847887,-0.9004887110685456,-0.8809425937264412,-0.8778238525702025,-0.9012207633455733,-0.9944139856057042,-0.92420044203268,-0.7953027195002802,-0.8004144260644006,-0.8895154092574109,3.583594188635082,-1.4469556527858438,-0.2819698593608998
54,True,"ridge(alpha=0.0001, warm_start)",,223.20414511103888,0.12371808563331795,0.0040858801631538785,-14.848485732297764,-177.2987140892399,-1005.464485151011,-163.99247786280915,-14.603020839880312,0.1793582828042179,5.601148119489395e-07,3.4395419565291515e-07,1.7735960920215221,0.9225442076077499,1.0732571833012874,-0.8618555318747172,-0.7628290580338187,-0.6734872875275272,-0.66588589133287,-0.6181597718173,-0.6412221563744405,-0.6365928577856861,-0.5589519167765405,-0.45807369254300134,-0.48024483847439425,-0.5495022524420725,1.7558214835985124,0.8965464724245876,1.0726256157955913
55,True,"ridge(alpha=0.0001, warm_start)",,221.2863795775201,0.12079462513936927,0.004076911892380945,-4.515471435736053,0.04692708600770125,-0.003313958407231832,0.0031497007807949496,-0.0003036816496563649,0.0032475380055542674,-1.143919474866782e-05,6.0988430749525454e-06,0.6463963305763556,-0.20011432718792954,0.013209434308869525,0.09695083352564207,0.4174321253312871,0.255884531576054,0.20404264312271703,0.34624598877302276,0.22441946422651868,0.3850677311653191,0.43051779179650423,0.44425277849908573,0.3042831396737991,0.20101833691094873,0.6454640965454869,-0.19918167657974217,0.01323070172807831
56,True,"ridge(alpha=0.0001, warm_start)",,221.9179180182928,0.12715681072905638,0.00408949065500484,-3.5221369724571705,0.03339440937095474,-0.003830565477087206,0.005314661477585529,-0.00228943443115998,0.0031640809842197865,8.709817317146487e-07,4.797815880660068e-07,0.5929678818869767,-0.15377703054046135,-0.04304070205495162,0.1470000652900934,0.41397304396000273,0.16110626698485253,0.10886457447480022,0.23456340876056095,0.10577881101996943,0.3599441444743308,0.3906163702896327,0.37766262904558484,0.2670434461964472,0.14715458103424364,0.5904276563197709,-0.14540209187251885,-0.0429773973626007
