rep,n_loans,central_trapped_b,central_share_pct,null_trapped_b,null_share_pct,marginal_b,marginal_pp
157,104165,830.0556607264199,108.53972627312451,759.2884388965413,99.28606383824338,70.76722182987862,9.253662434881136
158,61953,809.9105381087451,105.90551004147156,743.6244407044046,97.23780833375186,66.28609740434047,8.6677017077197
159,79880,808.5580014446011,105.72864966180488,738.2316551398033,96.5326369859422,70.32634630479788,9.196012675862676
160,86528,825.4102421933852,107.93228212226067,754.9925289756371,98.72432212745152,70.41771321774809,9.207959994809158
161,68509,816.6803123426974,106.79073916169826,748.0062899127095,97.81078763639681,68.67402242998799,8.979951525301445
162,48553,823.4040750245449,107.66995172001572,757.2324021691687,99.01721239350869,66.17167285537619,8.652739326507032
163,78469,821.8367907246452,107.46501051311593,749.9289773119574,98.06220205822068,71.9078134126878,9.40280845489525
164,78045,822.2206130643115,107.51519988433043,754.9172422424164,98.71447748473366,67.3033708218951,8.800722399596765
165,73008,818.953308517326,107.0879606545294,747.0722298630983,97.68864808973228,71.88107865422774,9.399312564797114
166,65195,814.4323706926488,106.49679384824697,742.906584719489,97.14394005986037,71.52578597315971,9.352853788386597
167,73587,818.6006666845203,107.04184850830092,752.8449164075881,98.44349604396602,65.75575027693219,8.598352464334894
168,83804,805.7583936970428,105.36256739410952,732.2793083276479,95.75429629839283,73.47908536939497,9.608271095716688
169,66618,818.5764428155718,107.0386809471007,744.2280037406019,97.31673143474018,74.34843907496986,9.721949512360524
170,83267,814.7106033711519,106.53317610571938,747.272000362391,97.71477047686437,67.43860300876088,8.818405628855004
171,66516,804.8424585070688,105.24279789007807,734.9846523173544,96.10805244995069,69.85780618971444,9.134745440127375
172,73767,814.7508849278485,106.5384434020521,745.1401268131232,97.43600245872454,69.61075811472529,9.10244094332755
173,63923,816.2331731428815,106.73227035213489,743.0983484909304,97.16901547136125,73.13482465195102,9.563254880773641
174,75855,827.4985726959089,108.20535636515345,766.607985727727,100.24318231485849,60.89058696818188,7.962174050294962
175,77348,807.6522874937416,105.61021670729431,736.863071852945,96.35367831802883,70.78921564079656,9.256538389265486
176,73513,810.5952507177814,105.99504442172687,733.5450713587668,95.919809985516,77.05017935901458,10.075234436210877
177,57506,808.7226016859033,105.75017311617154,732.9154851015404,95.8374840364768,75.80711658436292,9.912689079694744
178,78758,815.3876884303351,106.62171309241137,735.9248347740544,96.2309925747222,79.46285365628069,10.390720517689175
179,77695,795.5853548277106,104.03232063297443,718.0249434666155,93.89036724710522,77.56041136109513,10.141953385869215
180,65903,817.9734482486538,106.95983218028404,745.185411808216,97.44192401459631,72.78803644043774,9.517908165687729
181,86297,824.0105536855143,107.7492560738882,755.012699333333,98.72695964347209,68.99785435218132,9.02229643041612
182,98461,815.6136706191138,106.651262972104,744.2812340129259,97.32369193083802,71.33243660618791,9.327571041265983
183,79773,818.8159926808755,107.07000496311436,747.4285930041744,97.73524684161885,71.38739967670108,9.334758121495511
184,76535,806.5860185680639,105.47078926549443,732.6404700567067,95.80152252317163,73.94554851135717,9.669266742322804
185,63502,811.7871346920793,106.15089753669318,741.8319898558963,97.00342390188754,69.95514483618308,9.147473634805635
186,76592,827.5238304065062,108.20865911354038,761.8538424121953,99.62152109556214,65.66998799431099,8.587138017978234
187,85389,825.82209936323,107.9861373835325,757.1786794346333,99.01018750207427,68.6434199285967,8.97594988145822
188,64904,806.5298764249814,105.46344800739466,734.2658472145575,96.01406006752055,72.26402921042381,9.449387939874114
189,75745,820.0258641890017,107.2282101637183,751.6951419093891,98.29314924770284,68.33072227961259,8.935060916015459
190,87145,822.7800907143709,107.58835829269574,753.1665875653097,98.48555840322817,69.61350314906122,9.102799889467576
191,73351,798.5256245027834,104.416796133596,722.5305377173462,94.47952769719372,75.99508678543725,9.937268436402277
192,51249,818.1060560316243,106.97717223727818,755.4787080883699,98.78789587354167,62.62734794325445,8.18927636373651
193,65818,818.7769115277601,107.06489463393731,741.5167662010319,96.96220463090053,77.2601453267282,10.102690003036784
194,98763,826.214709736318,108.03747589544585,758.2496764122287,99.15023319333048,67.96503332408929,8.887242702115373
195,77820,823.47385098364,107.67907576296724,750.6171077860951,98.15218336530282,72.85674319754492,9.526892397664426
196,66708,813.1117932324245,106.32411251753986,733.6318903692542,95.93116261170658,79.47990286317031,10.392949905833277
197,60970,820.6586725263758,107.31095743835508,748.5122477732554,97.87694769082175,72.14642475312041,9.434009747533324
198,65773,818.4149253764659,107.01756060607013,745.6071421624029,97.4970703130559,72.80778321406308,9.520490293014234
199,74996,826.4544016633947,108.06881848773904,761.73483951774,99.60596004080278,64.71956214565466,8.462858446936252
200,77900,817.1150221587693,106.8475826803647,745.8428077965152,97.52788641928684,71.27221436225409,9.319696261077851
