Market_Rate,Friction,Rate_Velocity,CPR_US,CPR_Danish
0.05500000000000001,0.06999999999999999,0.0,0.1781,0.4528
0.06000000000000001,0.06999999999999999,0.0,0.1356,0.4498
0.065,0.06999999999999999,0.0,0.1028,0.4479
0.07,0.06999999999999999,0.0,0.076,0.4464
0.07500000000000001,0.06999999999999999,0.0,0.0592,0.4439
0.08000000000000002,0.06999999999999999,0.0,0.0452,0.4428
0.02,0.06999999999999999,0.005,0.6673,0.6673
0.025,0.06999999999999999,0.005,0.6004,0.6022
0.030000000000000002,0.06999999999999999,0.005,0.5245,0.5401
0.035,0.06999999999999999,0.005,0.4387,0.5038
0.04000000000000001,0.06999999999999999,0.005,0.3568,0.4784
0.045000000000000005,0.06999999999999999,0.005,0.2862,0.4659
0.05,0.06999999999999999,0.005,0.2273,0.4569
0.05500000000000001,0.06999999999999999,0.005,0.1781,0.4528
0.06000000000000001,0.06999999999999999,0.005,0.1356,0.4498
0.065,0.06999999999999999,0.005,0.1028,0.4479
0.07,0.06999999999999999,0.005,0.076,0.4464
0.07500000000000001,0.06999999999999999,0.005,0.0592,0.4439
0.08000000000000002,0.06999999999999999,0.005,0.0452,0.4428
0.02,0.06999999999999999,0.01,0.6673,0.6673
0.025,0.06999999999999999,0.01,0.6004,0.6022
0.030000000000000002,0.06999999999999999,0.01,0.5245,0.5401
0.035,0.06999999999999999,0.01,0.4387,0.5038
0.04000000000000001,0.06999999999999999,0.01,0.3568,0.4784
0.045000000000000005,0.06999999999999999,0.01,0.2862,0.4659
0.05,0.06999999999999999,0.01,0.2273,0.4569
0.05500000000000001,0.06999999999999999,0.01,0.1781,0.4528
0.06000000000000001,0.06999999999999999,0.01,0.1356,0.4498
0.065,0.06999999999999999,0.01,0.1028,0.4479
0.07,0.06999999999999999,0.01,0.076,0.4464
0.07500000000000001,0.06999999999999999,0.01,0.0592,0.4439
0.08000000000000002,0.06999999999999999,0.01,0.0452,0.4428
0.02,0.06999999999999999,0.015,0.6673,0.6673
0.025,0.06999999999999999,0.015,0.6004,0.6022
0.030000000000000002,0.06999999999999999,0.015,0.5245,0.5401
0.035,0.06999999999999999,0.015,0.4387,0.5038
0.04000000000000001,0.06999999999999999,0.015,0.3568,0.4784
0.045000000000000005,0.06999999999999999,0.015,0.2862,0.4659
0.05,0.06999999999999999,0.015,0.2273,0.4569
0.05500000000000001,0.06999999999999999,0.015,0.1781,0.4528
0.06000000000000001,0.06999999999999999,0.015,0.1356,0.4498
0.065,0.06999999999999999,0.015,0.1028,0.4479
0.07,0.06999999999999999,0.015,0.076,0.4464
0.07500000000000001,0.06999999999999999,0.015,0.0592,0.4439
0.08000000000000002,0.06999999999999999,0.015,0.0452,0.4428
0.02,0.06999999999999999,0.02,0.5289,0.5289
0.025,0.06999999999999999,0.02,0.4773,0.4785
0.030000000000000002,0.06999999999999999,0.02,0.4166,0.429
0.035,0.06999999999999999,0.02,0.3464,0.4
0.04000000000000001,0.06999999999999999,0.02,0.2818,0.3805
0.045000000000000005,0.06999999999999999,0.02,0.2262,0.3704
0.05,0.06999999999999999,0.02,0.1785,0.3629
0.05500000000000001,0.06999999999999999,0.02,0.1409,0.3599
0.06000000000000001,0.06999999999999999,0.02,0.1075,0.3576
0.065,0.06999999999999999,0.02,0.0815,0.356
0.07,0.06999999999999999,0.02,0.0608,0.3547
0.07500000000000001,0.06999999999999999,0.02,0.0472,0.353
0.08000000000000002,0.06999999999999999,0.02,0.0364,0.3519
0.02,0.06999999999999999,0.025,0.5289,0.5289
0.025,0.06999999999999999,0.025,0.4773,0.4785
0.030000000000000002,0.06999999999999999,0.025,0.4166,0.429
0.035,0.06999999999999999,0.025,0.3464,0.4
0.04000000000000001,0.06999999999999999,0.025,0.2818,0.3805
0.045000000000000005,0.06999999999999999,0.025,0.2262,0.3704
0.05,0.06999999999999999,0.025,0.1785,0.3629
0.05500000000000001,0.06999999999999999,0.025,0.1409,0.3599
0.06000000000000001,0.06999999999999999,0.025,0.1075,0.3576
0.065,0.06999999999999999,0.025,0.0815,0.356
0.07,0.06999999999999999,0.025,0.0608,0.3547
0.07500000000000001,0.06999999999999999,0.025,0.0472,0.353
0.08000000000000002,0.06999999999999999,0.025,0.0364,0.3519
0.02,0.06999999999999999,0.03,0.5289,0.5289
0.025,0.06999999999999999,0.03,0.4773,0.4785
0.030000000000000002,0.06999999999999999,0.03,0.4166,0.429
0.035,0.06999999999999999,0.03,0.3464,0.4
0.04000000000000001,0.06999999999999999,0.03,0.2818,0.3805
0.045000000000000005,0.06999999999999999,0.03,0.2262,0.3704
0.05,0.06999999999999999,0.03,0.1785,0.3629
0.05500000000000001,0.06999999999999999,0.03,0.1409,0.3599
0.06000000000000001,0.06999999999999999,0.03,0.1075,0.3576
0.065,0.06999999999999999,0.03,0.0815,0.356
0.07,0.06999999999999999,0.03,0.0608,0.3547
0.07500000000000001,0.06999999999999999,0.03,0.0472,0.353
0.08000000000000002,0.06999999999999999,0.03,0.0364,0.3519
0.02,0.06999999999999999,0.035,0.5289,0.5289
0.025,0.06999999999999999,0.035,0.4773,0.4785
0.030000000000000002,0.06999999999999999,0.035,0.4166,0.429
0.035,0.06999999999999999,0.035,0.3464,0.4
0.04000000000000001,0.06999999999999999,0.035,0.2818,0.3805
0.045000000000000005,0.06999999999999999,0.035,0.2262,0.3704
0.05,0.06999999999999999,0.035,0.1785,0.3629
0.05500000000000001,0.06999999999999999,0.035,0.1409,0.3599
0.06000000000000001,0.06999999999999999,0.035,0.1075,0.3576
0.065,0.06999999999999999,0.035,0.0815,0.356
0.07,0.06999999999999999,0.035,0.0608,0.3547
0.07500000000000001,0.06999999999999999,0.035,0.0472,0.353
0.08000000000000002,0.06999999999999999,0.035,0.0364,0.3519
0.02,0.07499999999999998,-0.01,0.6395,0.6395
0.025,0.07499999999999998,-0.01,0.569,0.5704
0.030000000000000002,0.07499999999999998,-0.01,0.4982,0.5115
0.035,0.07499999999999998,-0.01,0.4167,0.4754
0.04000000000000001,0.07499999999999998,-0.01,0.3413,0.4537
0.045000000000000005,0.07499999999999998,-0.01,0.2728,0.4409
0.05,0.07499999999999998,-0.01,0.2172,0.4336
0.05500000000000001,0.07499999999999998,-0.01,0.1719,0.4306
0.06000000000000001,0.07499999999999998,-0.01,0.1299,0.4283
0.065,0.07499999999999998,-0.01,0.0979,0.4258
0.07,0.07499999999999998,-0.01,0.073,0.4236
0.07500000000000001,0.07499999999999998,-0.01,0.0568,0.4217
0.08000000000000002,0.07499999999999998,-0.01,0.0434,0.4205
0.02,0.07499999999999998,-0.005,0.6395,0.6395
0.025,0.07499999999999998,-0.005,0.569,0.5704
0.030000000000000002,0.07499999999999998,-0.005,0.4982,0.5115
0.035,0.07499999999999998,-0.005,0.4167,0.4754
0.04000000000000001,0.07499999999999998,-0.005,0.3413,0.4537
0.045000000000000005,0.07499999999999998,-0.005,0.2728,0.4409
0.05,0.07499999999999998,-0.005,0.2172,0.4336
0.05500000000000001,0.07499999999999998,-0.005,0.1719,0.4306
0.06000000000000001,0.07499999999999998,-0.005,0.1299,0.4283
0.065,0.07499999999999998,-0.005,0.0979,0.4258
0.07,0.07499999999999998,-0.005,0.073,0.4236
0.07500000000000001,0.07499999999999998,-0.005,0.0568,0.4217
0.08000000000000002,0.07499999999999998,-0.005,0.0434,0.4205
0.02,0.07499999999999998,0.0,0.6395,0.6395
0.025,0.07499999999999998,0.0,0.569,0.5704
0.030000000000000002,0.07499999999999998,0.0,0.4982,0.5115
0.035,0.07499999999999998,0.0,0.4167,0.4754
0.04000000000000001,0.07499999999999998,0.0,0.3413,0.4537
0.045000000000000005,0.07499999999999998,0.0,0.2728,0.4409
0.05,0.07499999999999998,0.0,0.2172,0.4336
0.05500000000000001,0.07499999999999998,0.0,0.1719,0.4306
0.06000000000000001,0.07499999999999998,0.0,0.1299,0.4283
0.065,0.07499999999999998,0.0,0.0979,0.4258
0.07,0.07499999999999998,0.0,0.073,0.4236
0.07500000000000001,0.07499999999999998,0.0,0.0568,0.4217
0.08000000000000002,0.07499999999999998,0.0,0.0434,0.4205
0.02,0.07499999999999998,0.005,0.6395,0.6395
0.025,0.07499999999999998,0.005,0.569,0.5704
0.030000000000000002,0.07499999999999998,0.005,0.4982,0.5115
0.035,0.07499999999999998,0.005,0.4167,0.4754
0.04000000000000001,0.07499999999999998,0.005,0.3413,0.4537
0.045000000000000005,0.07499999999999998,0.005,0.2728,0.4409
0.05,0.07499999999999998,0.005,0.2172,0.4336
0.05500000000000001,0.07499999999999998,0.005,0.1719,0.4306
0.06000000000000001,0.07499999999999998,0.005,0.1299,0.4283
0.065,0.07499999999999998,0.005,0.0979,0.4258
0.07,0.07499999999999998,0.005,0.073,0.4236
0.07500000000000001,0.07499999999999998,0.005,0.0568,0.4217
0.08000000000000002,0.07499999999999998,0.005,0.0434,0.4205
0.02,0.07499999999999998,0.01,0.6395,0.6395
0.025,0.07499999999999998,0.01,0.569,0.5704
0.030000000000000002,0.07499999999999998,0.01,0.4982,0.5115
0.035,0.07499999999999998,0.01,0.4167,0.4754
0.04000000000000001,0.07499999999999998,0.01,0.3413,0.4537
0.045000000000000005,0.07499999999999998,0.01,0.2728,0.4409
0.05,0.07499999999999998,0.01,0.2172,0.4336
0.05500000000000001,0.07499999999999998,0.01,0.1719,0.4306
0.06000000000000001,0.07499999999999998,0.01,0.1299,0.4283
0.065,0.07499999999999998,0.01,0.0979,0.4258
0.07,0.07499999999999998,0.01,0.073,0.4236
0.07500000000000001,0.07499999999999998,0.01,0.0568,0.4217
0.08000000000000002,0.07499999999999998,0.01,0.0434,0.4205
0.02,0.07499999999999998,0.015,0.6395,0.6395
0.025,0.07499999999999998,0.015,0.569,0.5704
0.030000000000000002,0.07499999999999998,0.015,0.4982,0.5115
0.035,0.07499999999999998,0.015,0.4167,0.4754
0.04000000000000001,0.07499999999999998,0.015,0.3413,0.4537
0.045000000000000005,0.07499999999999998,0.015,0.2728,0.4409
0.05,0.07499999999999998,0.015,0.2172,0.4336
0.05500000000000001,0.07499999999999998,0.015,0.1719,0.4306
0.06000000000000001,0.07499999999999998,0.015,0.1299,0.4283
0.065,0.07499999999999998,0.015,0.0979,0.4258
0.07,0.07499999999999998,0.015,0.073,0.4236
0.07500000000000001,0.07499999999999998,0.015,0.0568,0.4217
0.08000000000000002,0.07499999999999998,0.015,0.0434,0.4205
0.02,0.07499999999999998,0.02,0.5063,0.5063
0.025,0.07499999999999998,0.02,0.4527,0.4539
0.030000000000000002,0.07499999999999998,0.02,0.3955,0.4062
0.035,0.07499999999999998,0.02,0.3293,0.3778
0.04000000000000001,0.07499999999999998,0.02,0.2703,0.3609
0.045000000000000005,0.07499999999999998,0.02,0.2153,0.3508
0.05,0.07499999999999998,0.02,0.1704,0.3454
0.05500000000000001,0.07499999999999998,0.02,0.136,0.3429
0.06000000000000001,0.07499999999999998,0.02,0.1027,0.3411
0.065,0.07499999999999998,0.02,0.0773,0.3391
0.07,0.07499999999999998,0.02,0.0583,0.3377
0.07500000000000001,0.07499999999999998,0.02,0.0452,0.3363
0.08000000000000002,0.07499999999999998,0.02,0.0349,0.3353
0.02,0.07499999999999998,0.025,0.5063,0.5063
0.025,0.07499999999999998,0.025,0.4527,0.4539
0.030000000000000002,0.07499999999999998,0.025,0.3955,0.4062
0.035,0.07499999999999998,0.025,0.3293,0.3778
0.04000000000000001,0.07499999999999998,0.025,0.2703,0.3609
0.045000000000000005,0.07499999999999998,0.025,0.2153,0.3508
0.05,0.07499999999999998,0.025,0.1704,0.3454
0.05500000000000001,0.07499999999999998,0.025,0.136,0.3429
0.06000000000000001,0.07499999999999998,0.025,0.1027,0.3411
0.065,0.07499999999999998,0.025,0.0773,0.3391
0.07,0.07499999999999998,0.025,0.0583,0.3377
0.07500000000000001,0.07499999999999998,0.025,0.0452,0.3363
0.08000000000000002,0.07499999999999998,0.025,0.0349,0.3353
0.02,0.07499999999999998,0.03,0.5063,0.5063
0.025,0.07499999999999998,0.03,0.4527,0.4539
0.030000000000000002,0.07499999999999998,0.03,0.3955,0.4062
0.035,0.07499999999999998,0.03,0.3293,0.3778
0.04000000000000001,0.07499999999999998,0.03,0.2703,0.3609
0.045000000000000005,0.07499999999999998,0.03,0.2153,0.3508
0.05,0.07499999999999998,0.03,0.1704,0.3454
0.05500000000000001,0.07499999999999998,0.03,0.136,0.3429
0.06000000000000001,0.07499999999999998,0.03,0.1027,0.3411
0.065,0.07499999999999998,0.03,0.0773,0.3391
0.07,0.07499999999999998,0.03,0.0583,0.3377
0.07500000000000001,0.07499999999999998,0.03,0.0452,0.3363
0.08000000000000002,0.07499999999999998,0.03,0.0349,0.3353
0.02,0.07499999999999998,0.035,0.5063,0.5063
0.025,0.07499999999999998,0.035,0.4527,0.4539
0.030000000000000002,0.07499999999999998,0.035,0.3955,0.4062
0.035,0.07499999999999998,0.035,0.3293,0.3778
0.04000000000000001,0.07499999999999998,0.035,0.2703,0.3609
0.045000000000000005,0.07499999999999998,0.035,0.2153,0.3508
0.05,0.07499999999999998,0.035,0.1704,0.3454
0.05500000000000001,0.07499999999999998,0.035,0.136,0.3429
0.06000000000000001,0.07499999999999998,0.035,0.1027,0.3411
0.065,0.07499999999999998,0.035,0.0773,0.3391
0.07,0.07499999999999998,0.035,0.0583,0.3377
0.07500000000000001,0.07499999999999998,0.035,0.0452,0.3363
0.08000000000000002,0.07499999999999998,0.035,0.0349,0.3353
0.02,0.07999999999999999,-0.01,0.6107,0.6107
0.025,0.07999999999999999,-0.01,0.5409,0.5421
0.030000000000000002,0.07999999999999999,-0.01,0.4743,0.4879
0.035,0.07999999999999999,-0.01,0.3961,0.453
0.04000000000000001,0.07999999999999999,-0.01,0.3262,0.4316
0.045000000000000005,0.07999999999999999,-0.01,0.2597,0.4201
0.05,0.07999999999999999,-0.01,0.2057,0.4134
0.05500000000000001,0.07999999999999999,-0.01,0.1637,0.4101
0.06000000000000001,0.07999999999999999,-0.01,0.1243,0.4076
0.065,0.07999999999999999,-0.01,0.0927,0.4061
0.07,0.07999999999999999,-0.01,0.0702,0.404
0.07500000000000001,0.07999999999999999,-0.01,0.054,0.4023
0.08000000000000002,0.07999999999999999,-0.01,0.0425,0.4007
0.02,0.07999999999999999,-0.005,0.6107,0.6107
0.025,0.07999999999999999,-0.005,0.5409,0.5421
0.030000000000000002,0.07999999999999999,-0.005,0.4743,0.4879
0.035,0.07999999999999999,-0.005,0.3961,0.453
0.04000000000000001,0.07999999999999999,-0.005,0.3262,0.4316
0.045000000000000005,0.07999999999999999,-0.005,0.2597,0.4201
0.05,0.07999999999999999,-0.005,0.2057,0.4134
0.05500000000000001,0.07999999999999999,-0.005,0.1637,0.4101
0.06000000000000001,0.07999999999999999,-0.005,0.1243,0.4076
0.065,0.07999999999999999,-0.005,0.0927,0.4061
0.07,0.07999999999999999,-0.005,0.0702,0.404
0.07500000000000001,0.07999999999999999,-0.005,0.054,0.4023
0.08000000000000002,0.07999999999999999,-0.005,0.0425,0.4007
0.02,0.07999999999999999,0.0,0.6107,0.6107
0.025,0.07999999999999999,0.0,0.5409,0.5421
0.030000000000000002,0.07999999999999999,0.0,0.4743,0.4879
0.035,0.07999999999999999,0.0,0.3961,0.453
0.04000000000000001,0.07999999999999999,0.0,0.3262,0.4316
0.045000000000000005,0.07999999999999999,0.0,0.2597,0.4201
0.05,0.07999999999999999,0.0,0.2057,0.4134
0.05500000000000001,0.07999999999999999,0.0,0.1637,0.4101
0.06000000000000001,0.07999999999999999,0.0,0.1243,0.4076
0.065,0.07999999999999999,0.0,0.0927,0.4061
0.07,0.07999999999999999,0.0,0.0702,0.404
0.07500000000000001,0.07999999999999999,0.0,0.054,0.4023
0.08000000000000002,0.07999999999999999,0.0,0.0425,0.4007
0.02,0.07999999999999999,0.005,0.6107,0.6107
0.025,0.07999999999999999,0.005,0.5409,0.5421
0.030000000000000002,0.07999999999999999,0.005,0.4743,0.4879
0.035,0.07999999999999999,0.005,0.3961,0.453
0.04000000000000001,0.07999999999999999,0.005,0.3262,0.4316
0.045000000000000005,0.07999999999999999,0.005,0.2597,0.4201
0.05,0.07999999999999999,0.005,0.2057,0.4134
0.05500000000000001,0.07999999999999999,0.005,0.1637,0.4101
0.06000000000000001,0.07999999999999999,0.005,0.1243,0.4076
0.065,0.07999999999999999,0.005,0.0927,0.4061
0.07,0.07999999999999999,0.005,0.0702,0.404
0.07500000000000001,0.07999999999999999,0.005,0.054,0.4023
0.08000000000000002,0.07999999999999999,0.005,0.0425,0.4007
0.02,0.07999999999999999,0.01,0.6107,0.6107
0.025,0.07999999999999999,0.01,0.5409,0.5421
0.030000000000000002,0.07999999999999999,0.01,0.4743,0.4879
0.035,0.07999999999999999,0.01,0.3961,0.453
0.04000000000000001,0.07999999999999999,0.01,0.3262,0.4316
0.045000000000000005,0.07999999999999999,0.01,0.2597,0.4201
0.05,0.07999999999999999,0.01,0.2057,0.4134
0.05500000000000001,0.07999999999999999,0.01,0.1637,0.4101
0.06000000000000001,0.07999999999999999,0.01,0.1243,0.4076
0.065,0.07999999999999999,0.01,0.0927,0.4061
0.07,0.07999999999999999,0.01,0.0702,0.404
0.07500000000000001,0.07999999999999999,0.01,0.054,0.4023
0.08000000000000002,0.07999999999999999,0.01,0.0425,0.4007
0.02,0.07999999999999999,0.015,0.6107,0.6107
0.025,0.07999999999999999,0.015,0.5409,0.5421
0.030000000000000002,0.07999999999999999,0.015,0.4743,0.4879
0.035,0.07999999999999999,0.015,0.3961,0.453
0.04000000000000001,0.07999999999999999,0.015,0.3262,0.4316
0.045000000000000005,0.07999999999999999,0.015,0.2597,0.4201
0.05,0.07999999999999999,0.015,0.2057,0.4134
0.05500000000000001,0.07999999999999999,0.015,0.1637,0.4101
0.06000000000000001,0.07999999999999999,0.015,0.1243,0.4076
0.065,0.07999999999999999,0.015,0.0927,0.4061
0.07,0.07999999999999999,0.015,0.0702,0.404
0.07500000000000001,0.07999999999999999,0.015,0.054,0.4023
0.08000000000000002,0.07999999999999999,0.015,0.0425,0.4007
0.02,0.07999999999999999,0.02,0.4842,0.4842
0.025,0.07999999999999999,0.02,0.43,0.4311
0.030000000000000002,0.07999999999999999,0.02,0.376,0.3877
0.035,0.07999999999999999,0.02,0.3126,0.3597
0.04000000000000001,0.07999999999999999,0.02,0.2582,0.3436
0.045000000000000005,0.07999999999999999,0.02,0.2042,0.3347
0.05,0.07999999999999999,0.02,0.1616,0.3297
0.05500000000000001,0.07999999999999999,0.02,0.1298,0.3271
0.06000000000000001,0.07999999999999999,0.02,0.0984,0.3249
0.065,0.07999999999999999,0.02,0.0734,0.3235
0.07,0.07999999999999999,0.02,0.0557,0.322
0.07500000000000001,0.07999999999999999,0.02,0.043,0.3204
0.08000000000000002,0.07999999999999999,0.02,0.034,0.3193
0.02,0.07999999999999999,0.025,0.4842,0.4842
0.025,0.07999999999999999,0.025,0.43,0.4311
0.030000000000000002,0.07999999999999999,0.025,0.376,0.3877
0.035,0.07999999999999999,0.025,0.3126,0.3597
0.04000000000000001,0.07999999999999999,0.025,0.2582,0.3436
0.045000000000000005,0.07999999999999999,0.025,0.2042,0.3347
0.05,0.07999999999999999,0.025,0.1616,0.3297
0.05500000000000001,0.07999999999999999,0.025,0.1298,0.3271
0.06000000000000001,0.07999999999999999,0.025,0.0984,0.3249
0.065,0.07999999999999999,0.025,0.0734,0.3235
0.07,0.07999999999999999,0.025,0.0557,0.322
0.07500000000000001,0.07999999999999999,0.025,0.043,0.3204
0.08000000000000002,0.07999999999999999,0.025,0.034,0.3193
0.02,0.07999999999999999,0.03,0.4842,0.4842
0.025,0.07999999999999999,0.03,0.43,0.4311
0.030000000000000002,0.07999999999999999,0.03,0.376,0.3877
0.035,0.07999999999999999,0.03,0.3126,0.3597
0.04000000000000001,0.07999999999999999,0.03,0.2582,0.3436
0.045000000000000005,0.07999999999999999,0.03,0.2042,0.3347
0.05,0.07999999999999999,0.03,0.1616,0.3297
0.05500000000000001,0.07999999999999999,0.03,0.1298,0.3271
0.06000000000000001,0.07999999999999999,0.03,0.0984,0.3249
0.065,0.07999999999999999,0.03,0.0734,0.3235
0.07,0.07999999999999999,0.03,0.0557,0.322
0.07500000000000001,0.07999999999999999,0.03,0.043,0.3204
0.08000000000000002,0.07999999999999999,0.03,0.034,0.3193
0.02,0.07999999999999999,0.035,0.4842,0.4842
0.025,0.07999999999999999,0.035,0.43,0.4311
0.030000000000000002,0.07999999999999999,0.035,0.376,0.3877
0.035,0.07999999999999999,0.035,0.3126,0.3597
0.04000000000000001,0.07999999999999999,0.035,0.2582,0.3436
0.045000000000000005,0.07999999999999999,0.035,0.2042,0.3347
0.05,0.07999999999999999,0.035,0.1616,0.3297
0.05500000000000001,0.07999999999999999,0.035,0.1298,0.3271
0.06000000000000001,0.07999999999999999,0.035,0.0984,0.3249
0.065,0.07999999999999999,0.035,0.0734,0.3235
0.07,0.07999999999999999,0.035,0.0557,0.322
0.07500000000000001,0.07999999999999999,0.035,0.043,0.3204
0.08000000000000002,0.07999999999999999,0.035,0.034,0.3193
0.02,0.08499999999999999,-0.01,0.578,0.5781
0.025,0.08499999999999999,-0.01,0.5143,0.5158
0.030000000000000002,0.08499999999999999,-0.01,0.4481,0.4615
0.035,0.08499999999999999,-0.01,0.3756,0.4293
0.04000000000000001,0.08499999999999999,-0.01,0.3092,0.4105
0.045000000000000005,0.08499999999999999,-0.01,0.2483,0.3985
0.05,0.08499999999999999,-0.01,0.1966,0.3928
0.05500000000000001,0.08499999999999999,-0.01,0.1559,0.3903
0.06000000000000001,0.08499999999999999,-0.01,0.1179,0.388
0.065,0.08499999999999999,-0.01,0.0888,0.3871
0.07,0.08499999999999999,-0.01,0.0675,0.3846
0.07500000000000001,0.08499999999999999,-0.01,0.0515,0.3832
0.08000000000000002,0.08499999999999999,-0.01,0.0411,0.382
0.02,0.08499999999999999,-0.005,0.578,0.5781
0.025,0.08499999999999999,-0.005,0.5143,0.5158
0.030000000000000002,0.08499999999999999,-0.005,0.4481,0.4615
0.035,0.08499999999999999,-0.005,0.3756,0.4293
0.04000000000000001,0.08499999999999999,-0.005,0.3092,0.4105
0.045000000000000005,0.08499999999999999,-0.005,0.2483,0.3985
0.05,0.08499999999999999,-0.005,0.1966,0.3928
0.05500000000000001,0.08499999999999999,-0.005,0.1559,0.3903
0.06000000000000001,0.08499999999999999,-0.005,0.1179,0.388
0.065,0.08499999999999999,-0.005,0.0888,0.3871
0.07,0.08499999999999999,-0.005,0.0675,0.3846
0.07500000000000001,0.08499999999999999,-0.005,0.0515,0.3832
0.08000000000000002,0.08499999999999999,-0.005,0.0411,0.382
0.02,0.08499999999999999,0.0,0.578,0.5781
0.025,0.08499999999999999,0.0,0.5143,0.5158
0.030000000000000002,0.08499999999999999,0.0,0.4481,0.4615
0.035,0.08499999999999999,0.0,0.3756,0.4293
0.04000000000000001,0.08499999999999999,0.0,0.3092,0.4105
0.045000000000000005,0.08499999999999999,0.0,0.2483,0.3985
0.05,0.08499999999999999,0.0,0.1966,0.3928
0.05500000000000001,0.08499999999999999,0.0,0.1559,0.3903
0.06000000000000001,0.08499999999999999,0.0,0.1179,0.388
0.065,0.08499999999999999,0.0,0.0888,0.3871
0.07,0.08499999999999999,0.0,0.0675,0.3846
0.07500000000000001,0.08499999999999999,0.0,0.0515,0.3832
0.08000000000000002,0.08499999999999999,0.0,0.0411,0.382
0.02,0.08499999999999999,0.005,0.578,0.5781
0.025,0.08499999999999999,0.005,0.5143,0.5158
0.030000000000000002,0.08499999999999999,0.005,0.4481,0.4615
0.035,0.08499999999999999,0.005,0.3756,0.4293
0.04000000000000001,0.08499999999999999,0.005,0.3092,0.4105
0.045000000000000005,0.08499999999999999,0.005,0.2483,0.3985
0.05,0.08499999999999999,0.005,0.1966,0.3928
0.05500000000000001,0.08499999999999999,0.005,0.1559,0.3903
0.06000000000000001,0.08499999999999999,0.005,0.1179,0.388
0.065,0.08499999999999999,0.005,0.0888,0.3871
0.07,0.08499999999999999,0.005,0.0675,0.3846
0.07500000000000001,0.08499999999999999,0.005,0.0515,0.3832
0.08000000000000002,0.08499999999999999,0.005,0.0411,0.382
0.02,0.08499999999999999,0.01,0.578,0.5781
0.025,0.08499999999999999,0.01,0.5143,0.5158
0.030000000000000002,0.08499999999999999,0.01,0.4481,0.4615
0.035,0.08499999999999999,0.01,0.3756,0.4293
0.04000000000000001,0.08499999999999999,0.01,0.3092,0.4105
0.045000000000000005,0.08499999999999999,0.01,0.2483,0.3985
0.05,0.08499999999999999,0.01,0.1966,0.3928
0.05500000000000001,0.08499999999999999,0.01,0.1559,0.3903
0.06000000000000001,0.08499999999999999,0.01,0.1179,0.388
0.065,0.08499999999999999,0.01,0.0888,0.3871
0.07,0.08499999999999999,0.01,0.0675,0.3846
0.07500000000000001,0.08499999999999999,0.01,0.0515,0.3832
0.08000000000000002,0.08499999999999999,0.01,0.0411,0.382
0.02,0.08499999999999999,0.015,0.578,0.5781
0.025,0.08499999999999999,0.015,0.5143,0.5158
0.030000000000000002,0.08499999999999999,0.015,0.4481,0.4615
0.035,0.08499999999999999,0.015,0.3756,0.4293
0.04000000000000001,0.08499999999999999,0.015,0.3092,0.4105
0.045000000000000005,0.08499999999999999,0.015,0.2483,0.3985
0.05,0.08499999999999999,0.015,0.1966,0.3928
0.05500000000000001,0.08499999999999999,0.015,0.1559,0.3903
0.06000000000000001,0.08499999999999999,0.015,0.1179,0.388
0.065,0.08499999999999999,0.015,0.0888,0.3871
0.07,0.08499999999999999,0.015,0.0675,0.3846
0.07500000000000001,0.08499999999999999,0.015,0.0515,0.3832
0.08000000000000002,0.08499999999999999,0.015,0.0411,0.382
0.02,0.08499999999999999,0.02,0.4594,0.4595
0.025,0.08499999999999999,0.02,0.409,0.4103
0.030000000000000002,0.08499999999999999,0.02,0.3553,0.3661
0.035,0.08499999999999999,0.02,0.2962,0.3409
0.04000000000000001,0.08499999999999999,0.02,0.245,0.3267
0.045000000000000005,0.08499999999999999,0.02,0.1953,0.3172
0.05,0.08499999999999999,0.02,0.1547,0.3129
0.05500000000000001,0.08499999999999999,0.02,0.124,0.3107
0.06000000000000001,0.08499999999999999,0.02,0.0934,0.309
0.065,0.08499999999999999,0.02,0.0707,0.3082
0.07,0.08499999999999999,0.02,0.0535,0.3064
0.07500000000000001,0.08499999999999999,0.02,0.0411,0.305
0.08000000000000002,0.08499999999999999,0.02,0.0329,0.3039
0.02,0.08499999999999999,0.025,0.4594,0.4595
0.025,0.08499999999999999,0.025,0.409,0.4103
0.030000000000000002,0.08499999999999999,0.025,0.3553,0.3661
0.035,0.08499999999999999,0.025,0.2962,0.3409
0.04000000000000001,0.08499999999999999,0.025,0.245,0.3267
0.045000000000000005,0.08499999999999999,0.025,0.1953,0.3172
0.05,0.08499999999999999,0.025,0.1547,0.3129
0.05500000000000001,0.08499999999999999,0.025,0.124,0.3107
0.06000000000000001,0.08499999999999999,0.025,0.0934,0.309
0.065,0.08499999999999999,0.025,0.0707,0.3082
0.07,0.08499999999999999,0.025,0.0535,0.3064
0.07500000000000001,0.08499999999999999,0.025,0.0411,0.305
0.08000000000000002,0.08499999999999999,0.025,0.0329,0.3039
0.02,0.08499999999999999,0.03,0.4594,0.4595
0.025,0.08499999999999999,0.03,0.409,0.4103
0.030000000000000002,0.08499999999999999,0.03,0.3553,0.3661
0.035,0.08499999999999999,0.03,0.2962,0.3409
0.04000000000000001,0.08499999999999999,0.03,0.245,0.3267
0.045000000000000005,0.08499999999999999,0.03,0.1953,0.3172
0.05,0.08499999999999999,0.03,0.1547,0.3129
0.05500000000000001,0.08499999999999999,0.03,0.124,0.3107
0.06000000000000001,0.08499999999999999,0.03,0.0934,0.309
0.065,0.08499999999999999,0.03,0.0707,0.3082
