Market_Rate,Friction,Rate_Velocity,CPR_US,CPR_Danish
0.030000000000000002,0.065,0.005,0.6022,0.62
0.035,0.065,0.005,0.5163,0.5844
0.04000000000000001,0.065,0.005,0.4335,0.5624
0.045000000000000005,0.065,0.005,0.3559,0.5483
0.05,0.065,0.005,0.2911,0.5413
0.05500000000000001,0.065,0.005,0.2326,0.5368
0.06000000000000001,0.065,0.005,0.1862,0.5348
0.065,0.065,0.005,0.1492,0.5324
0.07,0.065,0.005,0.116,0.53
0.07500000000000001,0.065,0.005,0.092,0.5282
0.08000000000000002,0.065,0.005,0.0725,0.5263
0.02,0.065,0.01,0.7324,0.7324
0.025,0.065,0.01,0.6721,0.6744
0.030000000000000002,0.065,0.01,0.6022,0.62
0.035,0.065,0.01,0.5163,0.5844
0.04000000000000001,0.065,0.01,0.4335,0.5624
0.045000000000000005,0.065,0.01,0.3559,0.5483
0.05,0.065,0.01,0.2911,0.5413
0.05500000000000001,0.065,0.01,0.2326,0.5368
0.06000000000000001,0.065,0.01,0.1862,0.5348
0.065,0.065,0.01,0.1492,0.5324
0.07,0.065,0.01,0.116,0.53
0.07500000000000001,0.065,0.01,0.092,0.5282
0.08000000000000002,0.065,0.01,0.0725,0.5263
0.02,0.065,0.015,0.7324,0.7324
0.025,0.065,0.015,0.6721,0.6744
0.030000000000000002,0.065,0.015,0.6022,0.62
0.035,0.065,0.015,0.5163,0.5844
0.04000000000000001,0.065,0.015,0.4335,0.5624
0.045000000000000005,0.065,0.015,0.3559,0.5483
0.05,0.065,0.015,0.2911,0.5413
0.05500000000000001,0.065,0.015,0.2326,0.5368
0.06000000000000001,0.065,0.015,0.1862,0.5348
0.065,0.065,0.015,0.1492,0.5324
0.07,0.065,0.015,0.116,0.53
0.07500000000000001,0.065,0.015,0.092,0.5282
0.08000000000000002,0.065,0.015,0.0725,0.5263
0.02,0.065,0.02,0.582,0.582
0.025,0.065,0.02,0.5338,0.5357
0.030000000000000002,0.065,0.02,0.478,0.492
0.035,0.065,0.02,0.41,0.4632
0.04000000000000001,0.065,0.02,0.3431,0.4456
0.045000000000000005,0.065,0.02,0.2813,0.4348
0.05,0.065,0.02,0.2302,0.4291
0.05500000000000001,0.065,0.02,0.1832,0.4254
0.06000000000000001,0.065,0.02,0.1467,0.4242
0.065,0.065,0.02,0.1177,0.4221
0.07,0.065,0.02,0.0923,0.4206
0.07500000000000001,0.065,0.02,0.0733,0.4192
0.08000000000000002,0.065,0.02,0.0576,0.4179
0.02,0.065,0.025,0.582,0.582
0.025,0.065,0.025,0.5338,0.5357
0.030000000000000002,0.065,0.025,0.478,0.492
0.035,0.065,0.025,0.41,0.4632
0.04000000000000001,0.065,0.025,0.3431,0.4456
0.045000000000000005,0.065,0.025,0.2813,0.4348
0.05,0.065,0.025,0.2302,0.4291
0.05500000000000001,0.065,0.025,0.1832,0.4254
0.06000000000000001,0.065,0.025,0.1467,0.4242
0.065,0.065,0.025,0.1177,0.4221
0.07,0.065,0.025,0.0923,0.4206
0.07500000000000001,0.065,0.025,0.0733,0.4192
0.08000000000000002,0.065,0.025,0.0576,0.4179
0.02,0.065,0.03,0.582,0.582
0.025,0.065,0.03,0.5338,0.5357
0.030000000000000002,0.065,0.03,0.478,0.492
0.035,0.065,0.03,0.41,0.4632
0.04000000000000001,0.065,0.03,0.3431,0.4456
0.045000000000000005,0.065,0.03,0.2813,0.4348
0.05,0.065,0.03,0.2302,0.4291
0.05500000000000001,0.065,0.03,0.1832,0.4254
0.06000000000000001,0.065,0.03,0.1467,0.4242
0.065,0.065,0.03,0.1177,0.4221
0.07,0.065,0.03,0.0923,0.4206
0.07500000000000001,0.065,0.03,0.0733,0.4192
0.08000000000000002,0.065,0.03,0.0576,0.4179
0.02,0.065,0.035,0.582,0.582
0.025,0.065,0.035,0.5338,0.5357
0.030000000000000002,0.065,0.035,0.478,0.492
0.035,0.065,0.035,0.41,0.4632
0.04000000000000001,0.065,0.035,0.3431,0.4456
0.045000000000000005,0.065,0.035,0.2813,0.4348
0.05,0.065,0.035,0.2302,0.4291
0.05500000000000001,0.065,0.035,0.1832,0.4254
0.06000000000000001,0.065,0.035,0.1467,0.4242
0.065,0.065,0.035,0.1177,0.4221
0.07,0.065,0.035,0.0923,0.4206
0.07500000000000001,0.065,0.035,0.0733,0.4192
0.08000000000000002,0.065,0.035,0.0576,0.4179
0.02,0.06999999999999999,-0.01,0.7092,0.7092
0.025,0.06999999999999999,-0.01,0.6451,0.6475
0.030000000000000002,0.06999999999999999,-0.01,0.5757,0.5914
0.035,0.06999999999999999,-0.01,0.4937,0.5577
0.04000000000000001,0.06999999999999999,-0.01,0.414,0.5352
0.045000000000000005,0.06999999999999999,-0.01,0.3401,0.5221
0.05,0.06999999999999999,-0.01,0.2793,0.5151
0.05500000000000001,0.06999999999999999,-0.01,0.2244,0.5114
0.06000000000000001,0.06999999999999999,-0.01,0.1804,0.509
0.065,0.06999999999999999,-0.01,0.1437,0.5074
0.07,0.06999999999999999,-0.01,0.1118,0.5054
0.07500000000000001,0.06999999999999999,-0.01,0.0888,0.503
0.08000000000000002,0.06999999999999999,-0.01,0.0702,0.5012
0.02,0.06999999999999999,-0.005,0.7092,0.7092
0.025,0.06999999999999999,-0.005,0.6451,0.6475
0.030000000000000002,0.06999999999999999,-0.005,0.5757,0.5914
0.035,0.06999999999999999,-0.005,0.4937,0.5577
0.04000000000000001,0.06999999999999999,-0.005,0.414,0.5352
0.045000000000000005,0.06999999999999999,-0.005,0.3401,0.5221
0.05,0.06999999999999999,-0.005,0.2793,0.5151
0.05500000000000001,0.06999999999999999,-0.005,0.2244,0.5114
0.06000000000000001,0.06999999999999999,-0.005,0.1804,0.509
0.065,0.06999999999999999,-0.005,0.1437,0.5074
0.07,0.06999999999999999,-0.005,0.1118,0.5054
0.07500000000000001,0.06999999999999999,-0.005,0.0888,0.503
0.08000000000000002,0.06999999999999999,-0.005,0.0702,0.5012
0.02,0.06999999999999999,0.0,0.7092,0.7092
0.025,0.06999999999999999,0.0,0.6451,0.6475
0.030000000000000002,0.06999999999999999,0.0,0.5757,0.5914
0.035,0.06999999999999999,0.0,0.4937,0.5577
0.04000000000000001,0.06999999999999999,0.0,0.414,0.5352
0.045000000000000005,0.06999999999999999,0.0,0.3401,0.5221
0.05,0.06999999999999999,0.0,0.2793,0.5151
