Base_Pct,Search_Cap_bps,Sentiment_Cap_bps,Friction_Min_Pct,Friction_Mean_Pct,Friction_Max_Pct,Trapped_US_B,Trapped_DK_B,Gap_B,Vs_Empirical_B,Share_Explained_Pct,CPR_R2,CPR_RMSE,CPR_R2_Smooth,CPR_RMSE_Smooth
6.0,200.0,225.0,7.231826380695836,8.090221483702328,9.262309881147255,25.01924949903635,-892.9971568920381,918.0164063910745,-739.7290037236638,3.2715667402447224,-8.127470654580176,8.561139791722958,-18.384966768618565,7.993107160887325
5.0,400.0,150.0,6.599761024617864,8.118801176359883,10.244619762294512,24.002657686445776,-898.428716488853,922.4313741752987,-740.7455955362544,3.1386351763860816,-8.279967698056804,8.632361082545472,-18.78200516130925,8.074548741085987
7.000000000000001,0.0,225.0,7.000000000000001,8.017537313432836,9.010000000000002,23.333676484782757,-889.4403514197909,912.7740279045736,-741.4145767379175,3.0511578661936247,-8.110707639872137,8.553274717752869,-18.309953684788027,7.977626897273098
7.000000000000001,0.0,300.0,7.000000000000001,8.017537313432836,9.010000000000002,23.333676484782757,-889.4403514197909,912.7740279045736,-741.4145767379175,3.0511578661936247,-8.110707639872137,8.553274717752869,-18.309953684788027,7.977626897273098
6.0,200.0,150.0,7.231826380695836,8.04611700609039,9.262309881147255,23.239608080028013,-894.0419739676483,917.2815820476764,-741.5086451426722,3.0388572948149606,-8.199097621096533,8.594665516959976,-18.55783289101753,8.028667466278753
7.000000000000001,0.0,150.0,7.000000000000001,7.973432835820896,8.5,21.582002442333206,-890.459103770149,912.0411062124822,-743.166250780367,2.8221054904519502,-8.180955218729999,8.586186161574236,-18.478895635619747,8.01244885577795
6.0,400.0,0.0,6.434761024617865,8.145368340538989,10.0,19.523932304843342,-898.9869575599251,918.5108898647685,-745.2243209178569,2.55298815297298,-8.518610741184013,8.742651147177076,-19.356708284765276,8.19099916409723
7.000000000000001,200.0,0.0,7.2173805123089325,8.072684170269493,9.0,19.019708973912117,-894.3754812013734,913.3951901752855,-745.7285442487881,2.487054909084368,-8.419101161123333,8.696832315847347,-19.089912181161697,8.13714629672594
8.0,0.0,0.0,8.0,8.0,8.0,17.897716303197406,-890.7302401143222,908.6279564175196,-746.8505369195028,2.340340919743881,-8.378050205995118,8.677860064313728,-18.958446114611295,8.11047832399223
5.0,400.0,75.0,6.184761024617865,7.796636997255405,9.75,-5.069287202751745,-917.5940277634003,912.5247405606485,-769.817540425452,-0.6628700597078098,-9.127994672567134,9.018163357873984,-20.769557506960233,8.47047774624131
6.0,200.0,75.0,6.9673805123089325,7.723952826985911,8.75,-5.365649291319741,-913.1362735350358,907.770624243716,-770.11390251402,-0.7016229548362533,-9.01451197224077,8.967497430676937,-20.466515856103438,8.411314775258873
