,MORTGAGE30US,Dynamic_Friction,Empirical_CPR_Pct,US_CPR_Pct,Danish_CPR_Pct,Extension_Delta_Billions,US_Missed_Rolloff_Billions,Danish_Missed_Rolloff_Billions,Actual_Monthly_Rolloff_Billions,QT_Target_Billions
2025-01-31,6.948,0.08526840616992166,5.68138314686804,10.490292277174538,49.45267760385299,19.31781767350003,6.238075267745682,1.565575901389721,-15.68218232649997,-35.0
2025-02-28,6.86625,0.08833354274192129,4.939459544211458,10.735199570429444,48.2685914314528,20.75785301160022,8.010221876547078,3.669561654674631,-14.242146988399782,-35.0
2025-03-31,6.66375,0.09112906551740914,5.009232942204968,11.578118597670326,47.37060357134698,20.700089008399573,8.658256102017688,5.728451648129031,-14.299910991600427,-35.0
2025-04-30,6.716666666666667,0.09055710812062097,6.008572750866188,11.35059897402988,47.53714358200214,18.97239728160048,7.654345641158223,7.429731642316426,-16.02760271839952,-35.0
2025-05-31,6.807777777777777,0.08874566823543324,6.479094794516685,11.01601846179124,48.169915422014085,18.22780627029988,7.557646438701397,8.629942480222702,-16.77219372970012,-35.0
2025-06-30,6.831428571428572,0.08480152083100213,7.023865220699024,11.179051555226629,49.80004406013686,17.371467653400032,8.439527382549443,9.526863805471308,-17.628532346599968,-35.0
2025-07-31,6.725,0.08382380512308932,7.195454796419655,11.862345788709973,50.38447963413861,17.192267826199895,8.706825383684809,10.094416704881908,-17.807732173800105,-35.0
2025-08-31,6.6075,0.0856705881051138,7.269075525237801,12.360831366836544,49.7032044686756,17.190086190300008,7.9286586231404,10.811556442238011,-17.809913809699992,-35.0
2025-09-30,6.385,0.08717990436741915,0.0,13.606852071726632,49.35164138197731,31.371683817999838,6.926769508619344,11.978506863653713,-3.6283161820001624,-35.0
2025-10-31,6.267,0.08724289204961484,14.02111378805437,14.422644477447149,49.47132476712947,5.776049021700146,5.336583689210343,13.169607609601467,-29.223950978299854,-35.0
2025-11-30,6.225714285714285,0.08789321900384164,6.572037275222123,14.637679255721647,49.24959835669122,18.73160223740001,4.193166257134585,14.182367647139447,-16.26839776259999,-35.0
